<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,0,0.09667359667359668,0.08713692946058091
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,1,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,2,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,3,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,4,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,5,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,6,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,7,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,8,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,9,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,10,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,11,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,12,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,13,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,14,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,15,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,16,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,17,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,18,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,19,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,20,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,21,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,22,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,23,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,24,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,25,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,26,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,27,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,28,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,29,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,30,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,31,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,32,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,33,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,34,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,35,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,36,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,37,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,38,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,39,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,40,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,41,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,42,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,43,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,44,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,45,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,46,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,47,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,48,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,49,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,50,0.10810810810810811,0.04564315352697095
