Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius, p,std,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius, p,std,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius, p,std,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius, p,std,time
0.4178794178794179,0.398989898989899,0,300,16,1,0.8,0.003,0.008,0:01:26.579551
0.7307692307692307,0.6363636363636364,4,300,16,1,0.8,0.003,0.008,0:01:27.165984
0.38357588357588357,0.3569023569023569,2,300,16,1,0.8,0.003,0.008,0:01:28.564245
0.3918918918918919,0.3047138047138047,5,300,16,1,0.8,0.003,0.008,0:01:35.687693
0.4417879417879418,0.43602693602693604,1,300,16,1,0.8,0.003,0.008,0:01:37.351247
0.5478170478170478,0.48484848484848486,3,300,16,1,0.8,0.003,0.008,0:01:36.751850
0.47297297297297297,0.4444444444444444,6,300,16,1,0.8,0.003,0.008,0:01:23.639637
0.6548856548856549,0.5740740740740741,8,300,16,1,0.8,0.003,0.008,0:01:23.785248
0.4178794178794179,0.3383838383838384,10,300,16,1,0.8,0.003,0.008,0:01:23.483056
0.4584199584199584,0.46296296296296297,7,300,16,1,0.8,0.003,0.008,0:01:20.938632
0.45114345114345117,0.44612794612794615,9,300,16,1,0.8,0.003,0.008,0:01:22.060632
0.3097713097713098,0.2878787878787879,11,300,16,1,0.8,0.003,0.008,0:01:21.490162
0.4085239085239085,0.38552188552188554,12,300,16,1,0.8,0.003,0.008,0:01:26.650541
0.5904365904365905,0.494949494949495,14,300,16,1,0.8,0.003,0.008,0:01:26.352339
0.5727650727650727,0.5168350168350169,16,300,16,1,0.8,0.003,0.008,0:01:26.949742
0.37525987525987525,0.3501683501683502,13,300,16,1,0.8,0.003,0.008,0:01:21.549998
0.5706860706860707,0.5235690235690236,15,300,16,1,0.8,0.003,0.008,0:01:22.003783
0.524948024948025,0.43434343434343436,17,300,16,1,0.8,0.003,0.008,0:01:22.009768
0.7276507276507277,0.6430976430976431,18,300,16,1,0.8,0.003,0.008,0:00:54.822483
0.5384615384615384,0.4612794612794613,19,300,16,1,0.8,0.003,0.008,0:00:52.975735
