Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
0.11330561330561331,0.09259259259259259,4,100,50,2,0.9,0.01,0:02:33.070372
0.11122661122661123,0.09259259259259259,2,100,50,2,0.9,0.01,0:02:33.153029
0.11330561330561331,0.08417508417508418,3,100,50,2,0.9,0.01,0:02:33.188807
0.11330561330561331,0.08417508417508418,1,100,50,2,0.9,0.01,0:02:33.531946
0.11434511434511435,0.08417508417508418,0,100,50,2,0.9,0.01,0:02:33.599580
