Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
1,160,31,31,1.0,0.6,0.45,0.29521829521829523,0.2474747474747475,0:02:46.383886
2,160,31,31,1.0,0.6,0.45,0.3024948024948025,0.26430976430976433,0:02:47.480951
0,160,31,31,1.0,0.6,0.45,0.34511434511434513,0.2962962962962963,0:02:49.416773
4,160,31,31,1.0,0.6,0.45,0.19646569646569648,0.17845117845117844,0:02:50.402126
3,160,31,31,1.0,0.6,0.45,0.20582120582120583,0.18181818181818182,0:02:50.976602
