Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
0.5426195426195426,0.49326599326599324,2,300,16,1,0.8,0.003,0:01:34.015673
0.49272349272349275,0.4393939393939394,0,300,16,1,0.8,0.003,0:01:36.014933
0.6008316008316008,0.49158249158249157,1,300,16,1,0.8,0.003,0:01:36.521973
0.6299376299376299,0.5454545454545454,3,300,16,1,0.8,0.003,0:01:44.904567
0.49376299376299376,0.45454545454545453,4,300,16,1,0.8,0.003,0:01:45.694453
