Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
1,100,50,50,1.0,0.5,0.2,0.28794178794178793,0.22053872053872053,0:02:27.309021
2,100,50,50,1.0,0.5,0.2,0.2681912681912682,0.19696969696969696,0:02:27.298108
4,100,50,50,1.0,0.5,0.2,0.2733887733887734,0.2138047138047138,0:02:27.516468
3,100,50,50,1.0,0.5,0.2,0.20582120582120583,0.19023569023569023,0:02:27.998204
0,100,50,50,1.0,0.5,0.2,0.2609147609147609,0.25084175084175087,0:02:28.411073
