Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
0.41476091476091476,0.3602693602693603,0,100,50,1,0.9,0.01,0:01:26.913660
0.4792099792099792,0.4713804713804714,0,200,25,2,0.8,0.015,0:01:29.683255
0.5446985446985447,0.5538720538720538,0,300,16,3,0.8,0.01,0:01:26.651123
0.5135135135135135,0.4478114478114478,0,200,25,2,0.9,0.005,0:01:25.251864
0.44386694386694386,0.3888888888888889,0,100,50,1,0.9,0.015,0:01:34.330594
0.4490644490644491,0.37037037037037035,0,300,16,3,0.8,0.015,0:01:25.501777
0.5114345114345115,0.5067340067340067,0,200,25,2,0.9,0.01,0:01:29.421301
0.5301455301455301,0.4764309764309764,0,100,50,2,0.7,0.005,0:01:25.960549
0.3607068607068607,0.3400673400673401,0,300,16,3,0.9,0.005,0:01:18.961917
0.43555093555093555,0.40235690235690236,0,200,25,2,0.9,0.015,0:01:23.616467
0.5748440748440748,0.47474747474747475,0,100,50,2,0.7,0.01,0:01:21.597870
0.6361746361746362,0.5202020202020202,0,300,16,3,0.9,0.01,0:01:18.159061
0.6891891891891891,0.6548821548821548,0,200,25,3,0.7,0.005,0:01:16.741851
0.4781704781704782,0.43434343434343436,0,100,50,2,0.7,0.015,0:01:22.984166
0.5415800415800416,0.47474747474747475,0,300,16,3,0.9,0.015,0:01:18.805335
0.5322245322245323,0.43602693602693604,0,200,25,3,0.7,0.01,0:01:19.386779
0.48232848232848236,0.3956228956228956,0,100,50,2,0.8,0.005,0:01:16.331945
0.5821205821205822,0.4831649831649832,1,100,50,1,0.7,0.005,0:01:16.198302
0.3814968814968815,0.3333333333333333,0,200,25,3,0.7,0.015,0:01:22.344873
0.5457380457380457,0.44107744107744107,0,100,50,2,0.8,0.01,0:01:18.565973
0.4760914760914761,0.4612794612794613,1,100,50,1,0.7,0.01,0:01:18.547025
0.5384615384615384,0.49158249158249157,0,200,25,3,0.8,0.005,0:01:17.548753
0.47401247401247404,0.4511784511784512,0,100,50,2,0.8,0.015,0:01:23.511326
0.5748440748440748,0.5117845117845118,1,100,50,1,0.7,0.015,0:01:23.301820
0.5706860706860707,0.5117845117845118,0,200,25,3,0.8,0.01,0:01:20.640870
0.5041580041580042,0.4090909090909091,0,100,50,2,0.9,0.005,0:01:16.985127
0.6413721413721414,0.5757575757575758,1,100,50,1,0.8,0.005,0:01:16.419294
0.36486486486486486,0.3484848484848485,0,100,50,2,0.9,0.01,0:01:21.168559
0.47297297297297297,0.43602693602693604,0,200,25,3,0.8,0.015,0:01:24.473726
0.5426195426195426,0.48484848484848486,1,100,50,1,0.8,0.01,0:01:20.525697
0.553014553014553,0.4612794612794613,0,200,25,3,0.9,0.005,0:01:17.300907
0.45426195426195426,0.3787878787878788,0,100,50,2,0.9,0.015,0:01:23.291892
0.5239085239085239,0.44276094276094274,1,100,50,1,0.8,0.015,0:01:22.820152
0.5426195426195426,0.4781144781144781,0,200,25,3,0.9,0.01,0:01:20.386107
0.683991683991684,0.5993265993265994,0,100,50,3,0.7,0.005,0:01:17.838918
0.6954261954261954,0.5808080808080808,1,100,50,1,0.9,0.005,0:01:16.480548
0.49272349272349275,0.4175084175084175,0,200,25,3,0.9,0.015,0:01:21.747470
0.49376299376299376,0.4175084175084175,0,100,50,3,0.7,0.01,0:01:19.816631
0.5966735966735967,0.5252525252525253,1,100,50,1,0.9,0.01,0:01:18.894097
0.5883575883575883,0.51010101010101,0,300,16,1,0.7,0.005,0:01:13.853571
0.4594594594594595,0.4292929292929293,0,100,50,3,0.7,0.015,0:01:23.102625
0.4812889812889813,0.4208754208754209,1,100,50,1,0.9,0.015,0:01:24.837477
0.5582120582120582,0.5185185185185185,0,300,16,1,0.7,0.01,0:01:25.437875
0.4968814968814969,0.39730639730639733,0,100,50,3,0.8,0.005,0:01:31.236571
0.5083160083160083,0.45286195286195285,1,100,50,2,0.7,0.005,0:01:28.678940
0.41164241164241167,0.3383838383838384,0,300,16,1,0.7,0.015,0:01:26.244448
0.5197505197505198,0.4612794612794613,0,100,50,3,0.8,0.01,0:01:22.676983
0.4802494802494803,0.43434343434343436,1,100,50,2,0.7,0.01,0:01:21.784371
0.4916839916839917,0.4292929292929293,0,300,16,1,0.8,0.005,0:01:13.127511
0.5748440748440748,0.5420875420875421,0,100,50,3,0.8,0.015,0:01:22.770734
0.5228690228690228,0.5084175084175084,1,100,50,2,0.7,0.015,0:01:20.928657
0.5862785862785863,0.5572390572390572,0,300,16,1,0.8,0.01,0:01:16.036736
0.4553014553014553,0.40235690235690236,0,100,50,3,0.9,0.005,0:01:17.885792
0.5738045738045738,0.5084175084175084,1,100,50,2,0.8,0.005,0:01:17.090918
0.48544698544698545,0.44612794612794615,0,300,16,1,0.8,0.015,0:01:18.879137
0.4490644490644491,0.3787878787878788,0,100,50,3,0.9,0.01,0:01:20.607517
0.4916839916839917,0.42424242424242425,1,100,50,2,0.8,0.01,0:01:21.997801
0.5686070686070686,0.4983164983164983,0,300,16,1,0.9,0.005,0:01:34.884353
0.34303534303534305,0.32154882154882153,0,100,50,3,0.9,0.015,0:02:07.875160
0.4386694386694387,0.4175084175084175,1,100,50,2,0.8,0.015,0:02:05.081627
0.5311850311850311,0.49326599326599324,0,300,16,1,0.9,0.01,0:01:40.679860
0.4594594594594595,0.4090909090909091,0,200,25,1,0.7,0.005,0:01:17.596566
0.5883575883575883,0.4764309764309764,1,100,50,2,0.9,0.005,0:01:16.281084
0.4022869022869023,0.3451178451178451,0,300,16,1,0.9,0.015,0:01:19.509452
0.5343035343035343,0.468013468013468,0,200,25,1,0.7,0.01,0:01:16.954283
0.5384615384615384,0.5050505050505051,1,100,50,2,0.9,0.01,0:01:17.031076
0.6153846153846154,0.5572390572390572,0,300,16,2,0.7,0.005,0:01:12.029440
0.4230769230769231,0.3939393939393939,0,200,25,1,0.7,0.015,0:01:20.588568
0.498960498960499,0.4276094276094276,1,100,50,2,0.9,0.015,0:01:19.720913
0.5415800415800416,0.4882154882154882,0,300,16,2,0.7,0.01,0:01:14.173717
0.5831600831600832,0.4797979797979798,0,200,25,1,0.8,0.005,0:01:15.118194
0.3898128898128898,0.3468013468013468,1,100,50,3,0.7,0.005,0:01:14.838938
0.39501039501039503,0.3400673400673401,0,300,16,2,0.7,0.015,0:01:16.502491
0.47505197505197505,0.43265993265993263,0,200,25,1,0.8,0.01,0:01:19.640873
0.5031185031185031,0.43602693602693604,1,100,50,3,0.7,0.01,0:01:19.761552
0.38253638253638256,0.3552188552188552,0,300,16,2,0.8,0.005,0:01:14.133601
0.45114345114345117,0.40404040404040403,0,200,25,1,0.8,0.015,0:01:21.748468
0.5478170478170478,0.48653198653198654,1,100,50,3,0.7,0.015,0:01:20.571611
0.5343035343035343,0.49663299663299665,0,300,16,2,0.8,0.01,0:01:15.301699
0.5114345114345115,0.43602693602693604,0,200,25,1,0.9,0.005,0:01:16.918379
0.5602910602910602,0.4663299663299663,1,100,50,3,0.8,0.005,0:01:15.702630
0.47297297297297297,0.39730639730639733,1,300,16,1,0.7,0.01,0:01:14.951637
0.4864864864864865,0.46464646464646464,2,100,50,1,0.9,0.015,0:01:22.719870
0.45322245322245325,0.44276094276094274,1,100,50,3,0.8,0.01,0:01:19.425675
0.40644490644490644,0.36195286195286197,1,300,16,1,0.7,0.015,0:01:18.271760
0.6216216216216216,0.5808080808080808,2,100,50,2,0.7,0.005,0:01:37.663922
0.5966735966735967,0.5168350168350169,1,300,16,1,0.8,0.005,0:01:37.820504
0.4313929313929314,0.39057239057239057,1,100,50,3,0.8,0.015,0:01:48.242643
0.42515592515592515,0.4107744107744108,2,100,50,2,0.7,0.01,0:01:46.172176
0.5176715176715176,0.4444444444444444,1,300,16,1,0.8,0.01,0:01:37.872363
0.5280665280665281,0.46464646464646464,1,100,50,3,0.9,0.005,0:01:35.694187
0.44282744282744285,0.4444444444444444,2,100,50,2,0.7,0.015,0:01:26.899697
0.5083160083160083,0.4764309764309764,1,300,16,1,0.8,0.015,0:01:22.597189
0.5218295218295218,0.48484848484848486,1,100,50,3,0.9,0.01,0:01:22.188293
0.5550935550935551,0.4781144781144781,1,300,16,1,0.9,0.005,0:01:16.512461
0.5914760914760915,0.5202020202020202,2,100,50,2,0.8,0.005,0:01:20.345217
0.47713097713097713,0.3787878787878788,1,100,50,3,0.9,0.015,0:01:25.211208
0.5176715176715176,0.4393939393939394,1,300,16,1,0.9,0.01,0:01:14.676374
0.5686070686070686,0.5252525252525253,2,100,50,2,0.8,0.01,0:01:18.549023
0.5696465696465697,0.5235690235690236,1,200,25,1,0.7,0.005,0:01:14.253503
0.4521829521829522,0.4225589225589226,1,300,16,1,0.9,0.015,0:01:18.787383
0.4386694386694387,0.38047138047138046,2,100,50,2,0.8,0.015,0:01:22.600189
0.5197505197505198,0.44276094276094274,1,200,25,1,0.7,0.01,0:01:18.773419
0.6185031185031185,0.5437710437710438,1,300,16,2,0.7,0.005,0:01:12.987884
0.49480249480249483,0.4595959595959596,2,100,50,2,0.9,0.005,0:01:17.714237
0.5686070686070686,0.5067340067340067,1,200,25,1,0.7,0.015,0:01:21.121144
0.48336798336798337,0.38552188552188554,1,300,16,2,0.7,0.01,0:01:14.200645
0.4625779625779626,0.45454545454545453,2,100,50,2,0.9,0.01,0:01:19.047687
0.6933471933471933,0.6161616161616161,1,200,25,1,0.8,0.005,0:01:14.632490
0.5343035343035343,0.45791245791245794,1,300,16,2,0.7,0.015,0:01:17.214587
0.5738045738045738,0.5437710437710438,1,200,25,1,0.8,0.01,0:01:17.525758
0.3659043659043659,0.3771043771043771,2,100,50,2,0.9,0.015,0:01:22.077581
0.5696465696465697,0.5134680134680135,1,300,16,2,0.8,0.005,0:01:14.614539
0.6112266112266113,0.4898989898989899,2,100,50,3,0.7,0.005,0:01:18.028413
0.4708939708939709,0.4090909090909091,1,200,25,1,0.8,0.015,0:01:22.590217
0.4916839916839917,0.42592592592592593,1,300,16,2,0.8,0.01,0:01:14.968592
0.6195426195426196,0.5286195286195287,1,200,25,1,0.9,0.005,0:01:13.894464
0.5717255717255717,0.5202020202020202,2,100,50,3,0.7,0.01,0:01:18.889111
0.6174636174636174,0.5572390572390572,1,300,16,2,0.8,0.015,0:01:29.137712
0.5363825363825364,0.5033670033670034,1,200,25,1,0.9,0.01,0:01:36.242723
0.46153846153846156,0.4444444444444444,2,100,50,3,0.7,0.015,0:01:38.938513
0.5114345114345115,0.45286195286195285,1,300,16,2,0.9,0.005,0:01:21.252792
0.3804573804573805,0.35185185185185186,1,200,25,1,0.9,0.015,0:01:25.322912
0.5748440748440748,0.46464646464646464,2,100,50,3,0.8,0.005,0:01:20.714231
0.46465696465696466,0.41414141414141414,1,300,16,2,0.9,0.01,0:01:23.358164
0.5509355509355509,0.48653198653198654,1,200,25,2,0.7,0.005,0:01:24.156031
0.44282744282744285,0.398989898989899,2,100,50,3,0.8,0.01,0:01:28.000751
0.4553014553014553,0.4057239057239057,1,300,16,2,0.9,0.015,0:01:25.566260
0.40540540540540543,0.3569023569023569,1,200,25,2,0.7,0.01,0:01:22.877450
0.4781704781704782,0.4494949494949495,2,100,50,3,0.8,0.015,0:01:27.897031
0.6008316008316008,0.5336700336700336,1,300,16,3,0.7,0.005,0:01:18.040378
0.604989604989605,0.48484848484848486,1,200,25,2,0.7,0.015,0:01:26.267385
0.4864864864864865,0.39730639730639733,2,100,50,3,0.9,0.005,0:01:20.547674
0.5717255717255717,0.5202020202020202,1,300,16,3,0.7,0.01,0:01:20.247465
0.5925155925155925,0.4983164983164983,1,200,25,2,0.8,0.005,0:01:21.166022
0.5311850311850311,0.5269360269360269,2,100,50,3,0.9,0.01,0:01:24.652705
0.4158004158004158,0.37542087542087543,1,300,16,3,0.7,0.015,0:01:22.859500
0.5831600831600832,0.51010101010101,1,200,25,2,0.8,0.01,0:01:24.316102
0.3866943866943867,0.3400673400673401,2,100,50,3,0.9,0.015,0:01:28.292473
0.6902286902286903,0.6380471380471381,1,300,16,3,0.8,0.005,0:01:18.475712
0.5166320166320166,0.4612794612794613,1,200,25,2,0.8,0.015,0:01:26.654355
0.4417879417879418,0.45286195286195285,2,200,25,1,0.7,0.005,0:01:21.236835
0.5072765072765073,0.44107744107744107,1,300,16,3,0.8,0.01,0:01:19.356862
0.5706860706860707,0.5,1,200,25,2,0.9,0.005,0:01:20.231378
0.49064449064449067,0.46296296296296297,2,200,25,1,0.7,0.01,0:01:23.460745
0.446985446985447,0.3872053872053872,1,300,16,3,0.8,0.015,0:01:22.320790
0.4573804573804574,0.3872053872053872,1,200,25,2,0.9,0.01,0:01:21.493147
0.5384615384615384,0.4663299663299663,2,200,25,1,0.7,0.015,0:01:26.366123
0.47505197505197505,0.3602693602693603,1,300,16,3,0.9,0.005,0:01:16.458608
0.5395010395010394,0.49326599326599324,1,200,25,2,0.9,0.015,0:01:27.936926
0.6091476091476091,0.5050505050505051,2,200,25,1,0.8,0.005,0:01:23.321264
0.5426195426195426,0.4882154882154882,1,300,16,3,0.9,0.01,0:01:21.564958
0.47505197505197505,0.4276094276094276,1,200,25,3,0.7,0.005,0:01:19.231196
0.5467775467775468,0.4764309764309764,2,200,25,1,0.8,0.01,0:01:21.473204
0.5239085239085239,0.4713804713804714,1,300,16,3,0.9,0.015,0:01:19.580263
0.4688149688149688,0.44107744107744107,1,200,25,3,0.7,0.01,0:01:17.301351
0.5478170478170478,0.4983164983164983,2,100,50,1,0.7,0.005,0:01:16.299036
0.41164241164241167,0.39225589225589225,2,200,25,1,0.8,0.015,0:01:21.298670
0.4979209979209979,0.43097643097643096,1,200,25,3,0.7,0.015,0:01:21.780822
0.6652806652806653,0.6077441077441077,2,200,25,1,0.9,0.005,0:01:16.608649
0.4896049896049896,0.4797979797979798,2,100,50,1,0.7,0.01,0:01:20.117269
0.4885654885654886,0.42592592592592593,1,200,25,3,0.8,0.005,0:01:24.985250
0.6018711018711018,0.5589225589225589,2,200,25,1,0.9,0.01,0:01:28.686356
0.4417879417879418,0.43265993265993263,2,100,50,1,0.7,0.015,0:01:30.644126
0.525987525987526,0.47474747474747475,1,200,25,3,0.8,0.01,0:01:19.601430
0.6216216216216216,0.531986531986532,2,100,50,1,0.8,0.005,0:01:17.143001
0.5135135135135135,0.48148148148148145,2,200,25,1,0.9,0.015,0:01:24.452462
0.5322245322245323,0.4511784511784512,1,200,25,3,0.8,0.015,0:01:23.736661
0.49272349272349275,0.41245791245791247,2,100,50,1,0.8,0.01,0:01:20.877795
0.6029106029106029,0.5370370370370371,2,200,25,2,0.7,0.005,0:01:19.227208
0.48232848232848236,0.42424242424242425,1,200,25,3,0.9,0.005,0:01:16.759299
0.49272349272349275,0.4511784511784512,2,200,25,2,0.7,0.01,0:01:19.493494
0.3783783783783784,0.367003367003367,2,100,50,1,0.8,0.015,0:01:22.782702
0.5675675675675675,0.5134680134680135,1,200,25,3,0.9,0.01,0:01:20.129791
0.5457380457380457,0.5,2,100,50,1,0.9,0.005,0:01:17.294374
0.48232848232848236,0.43434343434343436,2,200,25,2,0.7,0.015,0:01:23.698257
0.49480249480249483,0.4225589225589226,1,200,25,3,0.9,0.015,0:01:24.549292
0.5311850311850311,0.5555555555555556,2,100,50,1,0.9,0.01,0:01:22.358137
0.581081081081081,0.5505050505050505,2,200,25,2,0.8,0.005,0:01:20.338549
0.6226611226611226,0.5740740740740741,1,300,16,1,0.7,0.005,0:01:18.175019
0.6663201663201663,0.5959595959595959,2,200,25,2,0.9,0.005,0:01:23.588551
0.6663201663201663,0.5959595959595959,2,200,25,2,0.8,0.01,0:01:29.695129
0.5207900207900208,0.4730639730639731,2,300,16,3,0.8,0.01,0:01:25.875714
0.6070686070686071,0.5353535353535354,2,200,25,2,0.9,0.01,0:01:27.949171
0.5311850311850311,0.4696969696969697,2,200,25,2,0.8,0.015,0:01:26.420364
0.45322245322245325,0.44107744107744107,2,300,16,3,0.8,0.015,0:01:18.174024
0.5218295218295218,0.4663299663299663,2,200,25,2,0.9,0.015,0:01:22.420669
0.5093555093555093,0.5067340067340067,3,200,25,1,0.7,0.015,0:01:22.774715
0.5841995841995842,0.5420875420875421,2,300,16,3,0.9,0.005,0:01:13.893466
0.5841995841995842,0.5269360269360269,2,200,25,3,0.7,0.005,0:01:17.807003
0.6704781704781705,0.5808080808080808,3,200,25,1,0.8,0.005,0:01:18.599884
0.4968814968814969,0.44612794612794615,2,300,16,3,0.9,0.01,0:01:22.845533
0.4802494802494803,0.4377104377104377,2,200,25,3,0.7,0.01,0:01:25.345847
0.5706860706860707,0.5084175084175084,3,200,25,1,0.8,0.01,0:01:25.218200
0.4781704781704782,0.44612794612794615,2,300,16,3,0.9,0.015,0:01:19.059655
0.5197505197505198,0.43265993265993263,2,200,25,3,0.7,0.015,0:01:23.358164
0.5197505197505198,0.4696969696969697,3,200,25,1,0.8,0.015,0:01:24.949909
0.6288981288981289,0.5841750841750841,3,100,50,1,0.7,0.005,0:01:16.821637
0.6101871101871101,0.5218855218855218,2,200,25,3,0.8,0.005,0:01:17.368175
0.6382536382536382,0.5740740740740741,3,200,25,1,0.9,0.005,0:01:18.396428
0.4553014553014553,0.39225589225589225,3,100,50,1,0.7,0.01,0:01:21.219880
0.33471933471933474,0.3148148148148148,2,200,25,3,0.8,0.01,0:01:20.174675
0.5841995841995842,0.5185185185185185,3,200,25,1,0.9,0.01,0:01:21.295679
0.5717255717255717,0.48653198653198654,3,100,50,1,0.7,0.015,0:01:23.115805
0.4698544698544699,0.43097643097643096,2,200,25,3,0.8,0.015,0:01:23.104841
0.43243243243243246,0.3720538720538721,3,200,25,1,0.9,0.015,0:01:23.476845
0.4313929313929314,0.3720538720538721,3,100,50,1,0.8,0.005,0:01:15.453293
0.6382536382536382,0.5572390572390572,2,200,25,3,0.9,0.005,0:01:14.108888
0.6933471933471933,0.6127946127946128,3,200,25,2,0.7,0.005,0:01:16.366861
0.6185031185031185,0.5707070707070707,3,100,50,1,0.8,0.01,0:01:18.731532
0.502079002079002,0.5084175084175084,2,200,25,3,0.9,0.01,0:01:20.548673
0.3804573804573805,0.30808080808080807,3,200,25,2,0.7,0.01,0:01:20.350203
0.49480249480249483,0.41919191919191917,3,100,50,1,0.8,0.015,0:01:22.016750
0.5083160083160083,0.4612794612794613,2,200,25,3,0.9,0.015,0:01:21.965887
0.4573804573804574,0.4090909090909091,3,200,25,2,0.7,0.015,0:01:23.025052
0.525987525987526,0.49158249158249157,3,100,50,1,0.9,0.005,0:01:18.520097
0.5176715176715176,0.4831649831649832,2,300,16,1,0.7,0.005,0:01:23.736155
0.5488565488565489,0.48653198653198654,3,200,25,2,0.8,0.005,0:01:34.088479
0.579002079002079,0.5067340067340067,3,100,50,1,0.9,0.01,0:01:47.226361
0.44282744282744285,0.43434343434343436,2,300,16,1,0.7,0.01,0:01:47.812793
0.6185031185031185,0.5673400673400674,3,200,25,2,0.8,0.01,0:01:49.970025
0.4002079002079002,0.3282828282828283,3,100,50,1,0.9,0.015,0:01:39.822150
0.502079002079002,0.4713804713804714,2,300,16,1,0.7,0.015,0:01:26.719178
0.36486486486486486,0.335016835016835,3,200,25,2,0.8,0.015,0:01:24.086216
0.4313929313929314,0.3939393939393939,3,100,50,2,0.7,0.005,0:01:21.549001
0.6673596673596673,0.601010101010101,2,300,16,1,0.8,0.005,0:01:19.746817
0.49376299376299376,0.42424242424242425,3,200,25,2,0.9,0.005,0:01:26.332212
0.49584199584199584,0.43602693602693604,3,100,50,2,0.7,0.01,0:01:23.687284
0.49272349272349275,0.4696969696969697,2,300,16,1,0.8,0.01,0:01:19.813634
0.5311850311850311,0.5134680134680135,3,200,25,2,0.9,0.01,0:01:18.797355
0.4407484407484408,0.39730639730639733,3,100,50,2,0.7,0.015,0:01:20.789032
0.43555093555093555,0.4006734006734007,2,300,16,1,0.8,0.015,0:01:17.430010
0.5602910602910602,0.48484848484848486,3,200,25,2,0.9,0.015,0:01:19.366834
0.5239085239085239,0.4595959595959596,3,100,50,2,0.8,0.005,0:01:18.605854
0.6195426195426196,0.5454545454545454,2,300,16,1,0.9,0.005,0:01:16.509472
0.5488565488565489,0.5303030303030303,3,200,25,3,0.7,0.005,0:01:26.809935
0.6081081081081081,0.5353535353535354,3,100,50,2,0.8,0.01,0:01:28.953187
0.47713097713097713,0.4444444444444444,2,300,16,1,0.9,0.01,0:01:27.103156
0.5239085239085239,0.48484848484848486,3,200,25,3,0.7,0.01,0:01:25.719848
0.5363825363825364,0.48484848484848486,3,100,50,2,0.8,0.015,0:01:28.025688
0.5301455301455301,0.5084175084175084,2,300,16,1,0.9,0.015,0:01:23.099853
0.5093555093555093,0.4612794612794613,3,200,25,3,0.7,0.015,0:01:24.691599
0.5415800415800416,0.4831649831649832,3,100,50,2,0.9,0.005,0:01:17.678347
0.3700623700623701,0.3383838383838384,2,300,16,2,0.7,0.005,0:01:16.394141
0.5550935550935551,0.4831649831649832,3,200,25,3,0.8,0.005,0:01:23.299609
0.5467775467775468,0.4696969696969697,3,100,50,2,0.9,0.01,0:01:26.945864
0.49064449064449067,0.4898989898989899,2,300,16,2,0.7,0.01,0:01:24.720444
0.5914760914760915,0.4882154882154882,3,200,25,3,0.8,0.01,0:01:29.275347
0.47713097713097713,0.4713804713804714,3,100,50,2,0.9,0.015,0:01:27.729480
0.49376299376299376,0.44276094276094274,2,300,16,2,0.7,0.015,0:01:24.102177
0.603950103950104,0.51010101010101,3,200,25,3,0.8,0.015,0:01:26.101829
0.42203742203742206,0.3872053872053872,2,300,16,2,0.8,0.005,0:01:17.157737
0.4625779625779626,0.4090909090909091,3,100,50,3,0.7,0.005,0:01:20.149740
0.5083160083160083,0.48653198653198654,3,200,25,3,0.9,0.005,0:01:22.482502
0.6424116424116424,0.5858585858585859,2,300,16,2,0.8,0.01,0:01:22.176327
0.4407484407484408,0.42592592592592593,3,100,50,3,0.7,0.01,0:01:24.920986
0.5592515592515592,0.5084175084175084,3,200,25,3,0.9,0.01,0:01:21.642748
0.4376299376299376,0.4225589225589226,2,300,16,2,0.8,0.015,0:01:20.322279
0.46153846153846156,0.4225589225589226,3,100,50,3,0.7,0.015,0:01:22.979176
0.5706860706860707,0.5050505050505051,3,200,25,3,0.9,0.015,0:01:22.956875
0.4397089397089397,0.4074074074074074,2,300,16,2,0.9,0.005,0:01:14.337917
0.5696465696465697,0.5,3,100,50,3,0.8,0.005,0:01:16.620812
0.5904365904365905,0.5269360269360269,3,300,16,1,0.7,0.005,0:01:12.195005
0.5852390852390852,0.5269360269360269,2,300,16,2,0.9,0.01,0:01:14.236548
0.4896049896049896,0.43265993265993263,3,100,50,3,0.8,0.01,0:01:17.726206
0.42203742203742206,0.4208754208754209,3,300,16,1,0.7,0.01,0:01:16.850561
0.39397089397089397,0.3552188552188552,2,300,16,2,0.9,0.015,0:01:20.409049
0.5135135135135135,0.45286195286195285,3,100,50,3,0.8,0.015,0:01:25.317926
0.5634095634095634,0.5454545454545454,3,300,16,1,0.7,0.015,0:01:29.900675
0.5945945945945946,0.4898989898989899,2,300,16,3,0.7,0.005,0:01:22.561296
0.501039501039501,0.43434343434343436,3,100,50,3,0.9,0.005,0:01:26.886731
0.5675675675675675,0.49158249158249157,3,300,16,1,0.8,0.005,0:01:15.401434
0.46361746361746364,0.4494949494949495,2,300,16,3,0.7,0.01,0:01:17.815980
0.39293139293139295,0.3484848484848485,3,100,50,3,0.9,0.01,0:01:22.346867
0.5561330561330561,0.5050505050505051,3,300,16,1,0.8,0.01,0:01:28.977143
0.5665280665280665,0.5454545454545454,2,300,16,3,0.7,0.015,0:01:30.254729
0.5831600831600832,0.5235690235690236,3,100,50,3,0.9,0.015,0:01:28.283995
0.5935550935550935,0.5521885521885522,3,300,16,1,0.8,0.015,0:01:27.205877
0.5675675675675675,0.5252525252525253,2,300,16,3,0.8,0.005,0:01:22.623129
0.5488565488565489,0.5336700336700336,3,200,25,1,0.7,0.005,0:01:28.412651
0.5498960498960499,0.4730639730639731,3,300,16,1,0.9,0.005,0:01:29.165640
0.4708939708939709,0.4511784511784512,3,300,16,2,0.7,0.005,0:01:28.517371
0.4698544698544699,0.43265993265993263,3,200,25,1,0.7,0.01,0:01:37.325825
0.4792099792099792,0.42424242424242425,3,300,16,1,0.9,0.01,0:01:28.934256
0.46361746361746364,0.4444444444444444,3,300,16,2,0.7,0.01,0:01:27.895034
0.5519750519750519,0.4781144781144781,4,100,50,2,0.9,0.01,0:01:32.488756
0.5634095634095634,0.5016835016835017,3,300,16,1,0.9,0.015,0:01:26.772036
0.5176715176715176,0.44107744107744107,3,300,16,2,0.7,0.015,0:01:25.542324
0.5332640332640333,0.46296296296296297,4,100,50,2,0.9,0.015,0:01:20.472877
0.5686070686070686,0.5050505050505051,3,300,16,2,0.8,0.005,0:01:16.703943
0.5072765072765073,0.42424242424242425,4,200,25,3,0.8,0.015,0:01:25.639067
0.6621621621621622,0.5909090909090909,4,100,50,3,0.7,0.005,0:01:16.956276
0.5634095634095634,0.5286195286195287,3,300,16,2,0.8,0.01,0:01:14.328301
0.5873180873180873,0.5420875420875421,4,200,25,3,0.9,0.005,0:01:15.914062
0.5935550935550935,0.5252525252525253,4,100,50,3,0.7,0.01,0:01:16.761777
0.48440748440748443,0.3956228956228956,3,300,16,2,0.8,0.015,0:01:26.618448
0.5,0.4276094276094276,4,200,25,3,0.9,0.01,0:01:30.948873
0.5155925155925156,0.4764309764309764,4,100,50,3,0.7,0.015,0:01:38.041916
0.6746361746361746,0.6077441077441077,3,300,16,2,0.9,0.005,0:01:21.763426
0.5769230769230769,0.494949494949495,4,200,25,3,0.9,0.015,0:01:28.411654
