Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
0,180,27,0.2,0.1,1.0,0.4,0.33575883575883575,0.2676767676767677,0:01:46.954288
0,100,50,0.2,0.1,0.2,0.2,0.20582120582120583,0.18181818181818182,0:01:51.189682
0,140,35,0.4,0.1,1.0,0.2,0.27546777546777546,0.2609427609427609,0:02:08.704959
0,100,50,0.6000000000000001,0.1,0.8,1.0,0.2338877338877339,0.234006734006734,0:02:23.898116
0,160,31,0.8,0.1,0.2,0.6000000000000001,0.2993762993762994,0.23737373737373738,0:02:52.508057
0,120,41,1.0,0.1,0.2,0.4,0.3212058212058212,0.27441077441077444,0:03:03.388771
0,180,27,0.2,0.1,1.0,0.6000000000000001,0.2765072765072765,0.2441077441077441,0:01:53.813910
0,100,50,0.2,0.1,0.2,0.4,0.20374220374220375,0.1835016835016835,0:01:57.911934
0,140,35,0.4,0.1,1.0,0.4,0.2692307692307692,0.24242424242424243,0:02:16.654386
0,100,50,0.6000000000000001,0.1,1.0,0.2,0.3108108108108108,0.2828282828282828,0:02:30.547831
0,100,50,1.0,0.30000000000000004,0.6000000000000001,0.8,0.2702702702702703,0.21548821548821548,0:05:24.826911
0,180,27,0.2,0.1,1.0,0.8,0.2765072765072765,0.2441077441077441,0:01:51.478346
0,100,50,0.2,0.1,0.2,0.6000000000000001,0.19854469854469856,0.16666666666666666,0:01:56.326477
0,140,35,0.8,0.30000000000000004,0.6000000000000001,1.0,0.3191268191268191,0.27104377104377103,0:05:46.242232
0,160,31,0.8,0.1,0.2,0.8,0.20686070686070687,0.15656565656565657,0:02:56.860660
0,120,41,1.0,0.1,0.2,0.6000000000000001,0.29002079002079,0.23063973063973064,0:03:07.092629
0,140,35,0.4,0.1,1.0,0.6000000000000001,0.2692307692307692,0.24242424242424243,0:03:36.453818
