<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,0,0.12993762993762994,0.08713692946058091,16,shrink_mutation,0.8,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,0,0.12162162162162163,0.0995850622406639,16,shrink_mutation,0.8,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,0,0.14553014553014554,0.17012448132780084,16,shrink_mutation,0.8,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,1,0.15072765072765074,0.14522821576763487,16,shrink_mutation,0.6400000000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,1,0.15904365904365905,0.11203319502074689,16,shrink_mutation,0.6400000000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,1,0.13617463617463618,0.12863070539419086,16,shrink_mutation,0.6400000000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,2,0.15904365904365905,0.12448132780082988,16,shrink_mutation,0.5120000000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,2,0.13097713097713098,0.1078838174273859,16,shrink_mutation,0.5120000000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,2,0.09667359667359668,0.08713692946058091,16,shrink_mutation,0.5120000000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,3,0.14553014553014554,0.11618257261410789,16,shrink_mutation,0.40960000000000013,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,3,0.12474012474012475,0.12863070539419086,16,shrink_mutation,0.40960000000000013,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,3,0.09667359667359668,0.08713692946058091,16,shrink_mutation,0.40960000000000013,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,4,0.10291060291060292,0.07883817427385892,16,shrink_mutation,0.32768000000000014,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,4,0.08212058212058213,0.07468879668049792,16,shrink_mutation,0.32768000000000014,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,4,0.09667359667359668,0.08713692946058091,16,shrink_mutation,0.32768000000000014,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,5,0.09251559251559252,0.07468879668049792,16,shrink_mutation,0.2621440000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,5,0.10395010395010396,0.12448132780082988,16,shrink_mutation,0.2621440000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,5,0.10914760914760915,0.0912863070539419,16,shrink_mutation,0.2621440000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,6,0.11434511434511435,0.08713692946058091,16,shrink_mutation,0.2097152000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,6,0.13825363825363826,0.12863070539419086,16,shrink_mutation,0.2097152000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,6,0.12474012474012475,0.12863070539419086,16,shrink_mutation,0.2097152000000001,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,7,0.11434511434511435,0.08713692946058091,16,shrink_mutation,0.1677721600000001,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,7,0.11226611226611227,0.08713692946058091,16,shrink_mutation,0.1677721600000001,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,7,0.12993762993762994,0.12033195020746888,16,shrink_mutation,0.1677721600000001,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,8,0.11434511434511435,0.08713692946058091,16,shrink_mutation,0.13421772800000006,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,8,0.1735966735966736,0.15767634854771784,16,shrink_mutation,0.13421772800000006,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,8,0.14760914760914762,0.16597510373443983,16,shrink_mutation,0.13421772800000006,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,9,0.10706860706860707,0.08298755186721991,16,shrink_mutation,0.10737418240000006,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,9,0.09251559251559252,0.12448132780082988,16,shrink_mutation,0.10737418240000006,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,9,0.10810810810810811,0.12863070539419086,16,shrink_mutation,0.10737418240000006,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,10,0.09875259875259876,0.07053941908713693,16,shrink_mutation,0.08589934592000005,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,10,0.08523908523908524,0.12033195020746888,16,shrink_mutation,0.08589934592000005,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,10,0.12993762993762994,0.14937759336099585,16,shrink_mutation,0.08589934592000005,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,11,0.07796257796257797,0.04564315352697095,16,shrink_mutation,0.06871947673600004,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,11,0.08731808731808732,0.12033195020746888,16,shrink_mutation,0.06871947673600004,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,11,0.11746361746361747,0.1078838174273859,16,shrink_mutation,0.06871947673600004,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,12,0.11330561330561331,0.058091286307053944,16,shrink_mutation,0.054975581388800036,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,12,0.08731808731808732,0.11203319502074689,16,shrink_mutation,0.054975581388800036,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,12,0.08316008316008316,0.07053941908713693,16,shrink_mutation,0.054975581388800036,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,13,0.1101871101871102,0.07468879668049792,16,shrink_mutation,0.043980465111040035,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,13,0.09043659043659044,0.11618257261410789,16,shrink_mutation,0.043980465111040035,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,13,0.11330561330561331,0.1078838174273859,16,shrink_mutation,0.043980465111040035,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,14,0.11434511434511435,0.08713692946058091,16,shrink_mutation,0.03518437208883203,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,14,0.09355509355509356,0.1037344398340249,16,shrink_mutation,0.03518437208883203,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,14,0.1704781704781705,0.15767634854771784,16,shrink_mutation,0.03518437208883203,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,15,0.11434511434511435,0.08713692946058091,16,shrink_mutation,0.028147497671065627,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,15,0.0893970893970894,0.11618257261410789,16,shrink_mutation,0.028147497671065627,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,15,0.16424116424116425,0.1825726141078838,16,shrink_mutation,0.028147497671065627,0.8
<class 'problems.ANNOP.ANNOP'>,2264898819704,algorithms.simulated_annealing,16,0.11434511434511435,0.08713692946058091,16,shrink_mutation,0.022517998136852502,0.8
<class 'problems.ANNOP.ANNOP'>,2833885386360,algorithms.simulated_annealing,16,0.0893970893970894,0.12033195020746888,16,shrink_mutation,0.022517998136852502,0.8
<class 'problems.ANNOP.ANNOP'>,2171448780336,algorithms.simulated_annealing,16,0.16424116424116425,0.17012448132780084,16,shrink_mutation,0.022517998136852502,0.8
