Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
1,100,50,50,1.0,0.6,0.47,0.2713097713097713,0.22895622895622897,0:16:09.416433
2,100,50,50,1.0,0.6,0.47,0.37422037422037424,0.3333333333333333,0:16:09.375552
0,100,50,50,1.0,0.6,0.47,0.2785862785862786,0.2609427609427609,0:16:09.702678
3,100,50,50,1.0,0.6,0.47,0.20686070686070687,0.1717171717171717,0:16:17.746165
4,100,50,50,1.0,0.6,0.47,0.3295218295218295,0.2676767676767677,0:16:20.533704
