Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
4,100,50,50,1.0,0.3,0.45,0.3295218295218295,0.26936026936026936,0:02:03.276208
2,100,50,50,1.0,0.3,0.45,0.37214137214137216,0.3265993265993266,0:02:03.705685
3,100,50,50,1.0,0.3,0.45,0.21205821205821207,0.19023569023569023,0:02:04.187805
1,100,50,50,1.0,0.3,0.45,0.341995841995842,0.2996632996632997,0:02:04.316100
0,100,50,50,1.0,0.3,0.45,0.2713097713097713,0.25252525252525254,0:02:04.520760
