Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,p,time
0.58004158004158,0.5,1,250,20,1.8,0.75,0.002,0.006,0:01:21.900061
0.49480249480249483,0.4478114478114478,0,250,20,1.8,0.85,0.002,0.006,0:01:21.338560
0.5218295218295218,0.49326599326599324,1,250,20,1.8,0.75,0.004,0.008,0:01:20.682317
0.5051975051975052,0.4292929292929293,1,280,17,1.8,0.75,0.002,0.008,0:01:16.121507
0.6122661122661123,0.5202020202020202,2,250,20,1.5,0.85,0.004,0.008,0:01:20.574604
0.58004158004158,0.5,1,250,20,1.8,0.75,0.004,0.006,0:01:20.967556
0.6268191268191268,0.5252525252525253,1,280,17,1.8,0.75,0.002,0.006,0:01:16.089595
0.5509355509355509,0.4797979797979798,2,250,20,1.5,0.85,0.004,0.006,0:01:20.053000
0.5062370062370062,0.46464646464646464,1,250,20,1.8,0.85,0.002,0.008,0:01:18.681669
0.5051975051975052,0.4292929292929293,1,280,17,1.8,0.75,0.004,0.008,0:01:16.292053
0.6278586278586279,0.5774410774410774,2,250,20,1.8,0.75,0.002,0.008,0:01:21.123136
0.579002079002079,0.5151515151515151,1,250,20,1.8,0.85,0.002,0.006,0:01:20.966555
0.6268191268191268,0.5252525252525253,1,280,17,1.8,0.75,0.004,0.006,0:01:16.838592
0.4303534303534304,0.3872053872053872,2,250,20,1.8,0.75,0.002,0.006,0:01:22.653038
0.5062370062370062,0.46464646464646464,1,250,20,1.8,0.85,0.004,0.008,0:01:25.441595
0.5769230769230769,0.5134680134680135,1,280,17,1.8,0.85,0.002,0.008,0:01:21.248802
0.6278586278586279,0.5774410774410774,2,250,20,1.8,0.75,0.004,0.008,0:01:24.372452
0.579002079002079,0.5151515151515151,1,250,20,1.8,0.85,0.004,0.006,0:01:20.657377
0.5582120582120582,0.4781144781144781,1,280,17,1.8,0.85,0.002,0.006,0:01:16.836597
0.4303534303534304,0.3872053872053872,2,250,20,1.8,0.75,0.004,0.006,0:01:20.464898
0.5374220374220374,0.44276094276094274,1,280,17,1.5,0.75,0.002,0.008,0:01:16.812660
0.5769230769230769,0.5134680134680135,1,280,17,1.8,0.85,0.004,0.008,0:01:17.001157
0.48336798336798337,0.4377104377104377,2,250,20,1.8,0.85,0.002,0.008,0:01:21.807308
0.5384615384615384,0.4494949494949495,1,280,17,1.5,0.75,0.002,0.006,0:01:16.612198
0.5582120582120582,0.4781144781144781,1,280,17,1.8,0.85,0.004,0.006,0:01:16.112531
0.5582120582120582,0.47474747474747475,2,250,20,1.8,0.85,0.002,0.006,0:01:21.004457
0.5374220374220374,0.44276094276094274,1,280,17,1.5,0.75,0.004,0.008,0:01:15.781417
0.5592515592515592,0.5269360269360269,2,250,20,1.5,0.75,0.002,0.008,0:01:20.702267
0.48336798336798337,0.4377104377104377,2,250,20,1.8,0.85,0.004,0.008,0:01:19.668027
0.5384615384615384,0.4494949494949495,1,280,17,1.5,0.75,0.004,0.006,0:01:15.535075
0.5280665280665281,0.5050505050505051,2,250,20,1.5,0.75,0.002,0.006,0:01:18.458262
0.5665280665280665,0.5117845117845118,1,280,17,1.5,0.85,0.002,0.008,0:01:17.993505
0.5582120582120582,0.47474747474747475,2,250,20,1.8,0.85,0.004,0.006,0:01:22.667012
0.5592515592515592,0.5269360269360269,2,250,20,1.5,0.75,0.004,0.008,0:01:23.858825
0.41476091476091476,0.37542087542087543,1,280,17,1.5,0.85,0.002,0.006,0:01:25.473503
0.577962577962578,0.5134680134680135,2,280,17,1.5,0.75,0.002,0.008,0:01:25.618122
0.5280665280665281,0.5050505050505051,2,250,20,1.5,0.75,0.004,0.006,0:01:30.667626
0.5665280665280665,0.5117845117845118,1,280,17,1.5,0.85,0.004,0.008,0:01:24.153039
0.43451143451143454,0.39225589225589225,2,280,17,1.5,0.75,0.002,0.006,0:01:25.734811
0.6122661122661123,0.5202020202020202,2,250,20,1.5,0.85,0.002,0.008,0:01:31.806579
0.41476091476091476,0.37542087542087543,1,280,17,1.5,0.85,0.004,0.006,0:01:32.847794
0.577962577962578,0.5134680134680135,2,280,17,1.5,0.75,0.004,0.008,0:01:33.148984
0.5509355509355509,0.4797979797979798,2,250,20,1.5,0.85,0.002,0.006,0:01:37.584135
0.6943866943866944,0.6430976430976431,2,280,17,1.5,0.85,0.002,0.008,0:01:26.692252
0.43451143451143454,0.39225589225589225,2,280,17,1.5,0.75,0.004,0.006,0:01:26.735135
0.5228690228690228,0.48484848484848486,3,250,20,1.5,0.75,0.004,0.008,0:01:32.067892
0.5197505197505198,0.4831649831649832,2,280,17,1.5,0.85,0.002,0.006,0:01:47.490004
0.46673596673596673,0.4663299663299663,3,280,17,1.5,0.75,0.002,0.008,0:01:48.283874
0.37214137214137216,0.3383838383838384,3,250,20,1.5,0.75,0.004,0.006,0:01:57.496247
0.6943866943866944,0.6430976430976431,2,280,17,1.5,0.85,0.004,0.008,0:01:43.164216
0.6195426195426196,0.5505050505050505,3,280,17,1.5,0.75,0.002,0.006,0:01:43.485361
0.4781704781704782,0.4276094276094276,3,250,20,1.5,0.85,0.002,0.008,0:01:42.407730
0.5197505197505198,0.4831649831649832,2,280,17,1.5,0.85,0.004,0.006,0:01:31.868442
0.46673596673596673,0.4663299663299663,3,280,17,1.5,0.75,0.004,0.008,0:01:31.423632
0.43243243243243246,0.42592592592592593,3,250,20,1.5,0.85,0.002,0.006,0:01:27.652220
0.7027027027027027,0.6161616161616161,2,280,17,1.8,0.75,0.002,0.008,0:01:20.226536
0.6195426195426196,0.5505050505050505,3,280,17,1.5,0.75,0.004,0.006,0:01:21.674665
0.4781704781704782,0.4276094276094276,3,250,20,1.5,0.85,0.004,0.008,0:01:21.419346
0.4968814968814969,0.4292929292929293,2,280,17,1.8,0.75,0.002,0.006,0:01:13.673053
0.5696465696465697,0.48653198653198654,3,280,17,1.5,0.85,0.002,0.008,0:01:14.476903
0.43243243243243246,0.42592592592592593,3,250,20,1.5,0.85,0.004,0.006,0:01:22.621133
0.7027027027027027,0.6161616161616161,2,280,17,1.8,0.75,0.004,0.008,0:01:20.753127
0.6195426195426196,0.5589225589225589,3,280,17,1.5,0.85,0.002,0.006,0:01:23.815939
0.45322245322245325,0.4478114478114478,3,250,20,1.8,0.75,0.002,0.008,0:01:24.331561
0.4968814968814969,0.4292929292929293,2,280,17,1.8,0.75,0.004,0.006,0:01:18.859190
0.5696465696465697,0.48653198653198654,3,280,17,1.5,0.85,0.004,0.008,0:01:17.109868
0.46361746361746364,0.4175084175084175,3,250,20,1.8,0.75,0.002,0.006,0:01:26.077875
0.5623700623700624,0.494949494949495,2,280,17,1.8,0.85,0.002,0.008,0:01:22.776720
0.6195426195426196,0.5589225589225589,3,280,17,1.5,0.85,0.004,0.006,0:01:23.808959
0.45322245322245325,0.4478114478114478,3,250,20,1.8,0.75,0.004,0.008,0:01:23.459890
0.5519750519750519,0.4898989898989899,2,280,17,1.8,0.85,0.002,0.006,0:01:18.300682
0.46673596673596673,0.4663299663299663,3,280,17,1.8,0.75,0.002,0.008,0:01:18.897087
0.46361746361746364,0.4175084175084175,3,250,20,1.8,0.75,0.004,0.006,0:01:24.880096
0.5623700623700624,0.494949494949495,2,280,17,1.8,0.85,0.004,0.008,0:01:20.052999
0.5997920997920998,0.49326599326599324,3,280,17,1.8,0.75,0.002,0.006,0:01:22.437626
0.5519750519750519,0.4898989898989899,2,280,17,1.8,0.85,0.004,0.006,0:01:21.154056
0.6237006237006237,0.5555555555555556,3,250,20,1.8,0.85,0.002,0.008,0:01:24.964867
0.46673596673596673,0.4663299663299663,3,280,17,1.8,0.75,0.004,0.008,0:01:21.899065
0.5228690228690228,0.48484848484848486,3,250,20,1.5,0.75,0.002,0.008,0:01:23.704238
0.5,0.4292929292929293,3,250,20,1.8,0.85,0.002,0.006,0:01:24.966863
0.5997920997920998,0.49326599326599324,3,280,17,1.8,0.75,0.004,0.006,0:01:22.416680
0.37214137214137216,0.3383838383838384,3,250,20,1.5,0.75,0.002,0.006,0:01:24.930961
0.6237006237006237,0.5555555555555556,3,250,20,1.8,0.85,0.004,0.008,0:01:25.200239
0.5977130977130977,0.5336700336700336,3,280,17,1.8,0.85,0.002,0.008,0:01:19.257126
0.5977130977130977,0.5336700336700336,3,280,17,1.8,0.85,0.004,0.008,0:01:23.518717
0.42515592515592515,0.3872053872053872,3,280,17,1.8,0.85,0.002,0.006,0:01:24.437260
0.5,0.4292929292929293,3,250,20,1.8,0.85,0.004,0.006,0:01:28.945227
0.42515592515592515,0.3872053872053872,3,280,17,1.8,0.85,0.004,0.006,0:01:26.323239
0.5592515592515592,0.49663299663299665,4,280,17,1.8,0.75,0.004,0.008,0:01:25.976168
0.4553014553014553,0.4107744107744108,4,250,20,1.8,0.85,0.002,0.008,0:01:30.823203
0.5977130977130977,0.531986531986532,4,250,20,1.5,0.75,0.002,0.008,0:01:34.754689
0.5914760914760915,0.5252525252525253,4,280,17,1.8,0.75,0.004,0.006,0:01:32.521666
0.6548856548856549,0.5521885521885522,4,250,20,1.8,0.85,0.002,0.006,0:01:37.232075
0.5478170478170478,0.4696969696969697,4,250,20,1.5,0.75,0.002,0.006,0:01:29.504735
0.5395010395010394,0.4562289562289562,4,280,17,1.8,0.85,0.002,0.008,0:01:25.294979
0.4553014553014553,0.4107744107744108,4,250,20,1.8,0.85,0.004,0.008,0:01:30.685575
0.5280665280665281,0.4595959595959596,4,280,17,1.8,0.85,0.002,0.006,0:01:26.751101
0.5977130977130977,0.531986531986532,4,250,20,1.5,0.75,0.004,0.008,0:01:29.777003
0.6548856548856549,0.5521885521885522,4,250,20,1.8,0.85,0.004,0.006,0:01:30.791284
0.5395010395010394,0.4562289562289562,4,280,17,1.8,0.85,0.004,0.008,0:01:26.720169
0.5478170478170478,0.4696969696969697,4,250,20,1.5,0.75,0.004,0.006,0:01:30.788301
0.5176715176715176,0.4764309764309764,4,280,17,1.5,0.75,0.002,0.008,0:01:25.369787
0.5280665280665281,0.4595959595959596,4,280,17,1.8,0.85,0.004,0.006,0:01:33.992337
0.5852390852390852,0.5,4,250,20,1.5,0.85,0.002,0.008,0:01:35.988005
0.4968814968814969,0.4158249158249158,4,280,17,1.5,0.75,0.002,0.006,0:01:32.562187
0.5654885654885655,0.494949494949495,4,250,20,1.5,0.85,0.002,0.006,0:01:04.985545
0.5176715176715176,0.4764309764309764,4,280,17,1.5,0.75,0.004,0.008,0:01:02.685427
0.5852390852390852,0.5,4,250,20,1.5,0.85,0.004,0.008,0:01:05.699250
0.4968814968814969,0.4158249158249158,4,280,17,1.5,0.75,0.004,0.006,0:01:02.916805
0.6205821205821206,0.5824915824915825,4,280,17,1.5,0.85,0.002,0.008,0:01:00.474337
0.5654885654885655,0.494949494949495,4,250,20,1.5,0.85,0.004,0.006,0:01:03.038511
0.48440748440748443,0.4107744107744108,4,280,17,1.5,0.85,0.002,0.006,0:00:59.871390
0.5062370062370062,0.48653198653198654,4,250,20,1.8,0.75,0.002,0.008,0:01:01.994601
0.6205821205821206,0.5824915824915825,4,280,17,1.5,0.85,0.004,0.008,0:01:00.251933
0.524948024948025,0.4595959595959596,4,250,20,1.8,0.75,0.002,0.006,0:01:02.616638
0.48440748440748443,0.4107744107744108,4,280,17,1.5,0.85,0.004,0.006,0:01:02.033172
0.5062370062370062,0.48653198653198654,4,250,20,1.8,0.75,0.004,0.008,0:01:08.727275
0.5592515592515592,0.49663299663299665,4,280,17,1.8,0.75,0.002,0.008,0:01:29.217518
0.524948024948025,0.4595959595959596,4,250,20,1.8,0.75,0.004,0.006,0:01:31.779654
0.5914760914760915,0.5252525252525253,4,280,17,1.8,0.75,0.002,0.006,0:01:21.278205
