1,200,25,0.2,0.1,0.2,0.2,0.28586278586278585,0.25252525252525254,0:02:55.022217
1,200,25,1.0,0.1,0.8,0.2,0.2817047817047817,0.2474747474747475,0:04:09.056225
1,200,25,0.2,0.1,0.2,0.4,0.2598752598752599,0.25252525252525254,0:02:57.992834
1,200,25,0.6000000000000001,0.30000000000000004,0.6000000000000001,1.0,0.2525987525987526,0.23905723905723905,0:07:34.803763
1,200,25,0.8,0.30000000000000004,0.2,0.6000000000000001,0.2765072765072765,0.2676767676767677,0:08:46.764810
1,200,25,1.0,0.1,0.8,0.4,0.2609147609147609,0.23063973063973064,0:05:03.191895
1,200,25,0.2,0.1,0.2,0.6000000000000001,0.29002079002079,0.2676767676767677,0:03:26.838661
1,200,25,0.2,0.5,0.6000000000000001,0.8,0.3492723492723493,0.30976430976430974,0:12:27.821918
1,200,25,0.4,0.5,0.2,0.4,0.2588357588357588,0.23737373737373738,0:12:41.573015
1,200,25,0.2,0.1,0.2,0.8,0.25675675675675674,0.2676767676767677,0:03:27.732269
1,200,25,1.0,0.1,0.8,0.6000000000000001,0.2817047817047817,0.2474747474747475,0:05:09.937586
1,200,25,0.2,0.1,0.2,1.0,0.262993762993763,0.26430976430976433,0:03:05.130583
1,200,25,0.6000000000000001,0.30000000000000004,0.8,0.2,0.2796257796257796,0.2996632996632997,0:08:22.931283
1,200,25,0.8,0.30000000000000004,0.2,0.8,0.2598752598752599,0.27441077441077444,0:09:39.687944
1,200,25,1.0,0.1,0.8,0.8,0.2817047817047817,0.2474747474747475,0:04:57.733530
1,200,25,0.2,0.1,0.4,0.2,0.31496881496881496,0.32323232323232326,0:03:41.091288
1,200,25,0.2,0.1,0.4,0.4,0.4022869022869023,0.32491582491582494,0:03:33.860871
1,200,25,1.0,0.1,0.8,1.0,0.3108108108108108,0.2895622895622896,0:04:57.580943
1,200,25,0.6000000000000001,0.30000000000000004,0.8,0.4,0.31185031185031187,0.30303030303030304,0:08:42.241927
1,200,25,0.2,0.5,0.6000000000000001,1.0,0.43555093555093555,0.3888888888888889,0:13:09.732024
1,200,25,0.4,0.5,0.2,0.6000000000000001,0.3024948024948025,0.2946127946127946,0:13:29.233853
1,200,25,0.2,0.1,0.4,0.6000000000000001,0.3108108108108108,0.28619528619528617,0:03:09.538942
1,200,25,0.8,0.30000000000000004,0.2,1.0,0.2588357588357588,0.2542087542087542,0:09:45.106712
1,200,25,1.0,0.1,1.0,0.2,0.23596673596673598,0.20202020202020202,0:05:13.756634
1,200,25,0.2,0.1,0.4,0.8,0.3108108108108108,0.28619528619528617,0:03:32.242205
1,200,25,0.2,0.1,0.4,1.0,0.3108108108108108,0.28619528619528617,0:03:01.645116
1,200,25,0.6000000000000001,0.30000000000000004,0.8,0.6000000000000001,0.31185031185031187,0.30303030303030304,0:08:20.154971
1,200,25,1.0,0.1,1.0,0.4,0.23596673596673598,0.20202020202020202,0:04:14.780412
1,200,25,0.2,0.1,0.6000000000000001,0.2,0.28274428274428276,0.28619528619528617,0:02:31.486738
1,200,25,0.8,0.30000000000000004,0.4,0.2,0.3097713097713098,0.3181818181818182,0:08:34.253222
1,200,25,0.2,0.5,0.8,0.2,0.32432432432432434,0.26936026936026936,0:12:29.102192
1,200,25,1.0,0.1,1.0,0.6000000000000001,0.23596673596673598,0.20202020202020202,0:04:44.359327
1,200,25,0.4,0.5,0.2,0.8,0.3191268191268191,0.2760942760942761,0:12:36.596035
1,200,25,0.2,0.1,0.6000000000000001,0.4,0.2796257796257796,0.27104377104377103,0:03:32.312111
1,200,25,0.6000000000000001,0.30000000000000004,0.8,0.8,0.27754677754677753,0.2441077441077441,0:08:04.209681
1,200,25,0.2,0.1,0.6000000000000001,0.6000000000000001,0.2796257796257796,0.27104377104377103,0:03:31.867207
1,200,25,1.0,0.1,1.0,0.8,0.23596673596673598,0.20202020202020202,0:05:16.441448
1,200,25,0.2,0.1,0.6000000000000001,0.8,0.31185031185031187,0.3181818181818182,0:03:26.397838
1,200,25,0.8,0.30000000000000004,0.4,0.4,0.3492723492723493,0.30976430976430974,0:10:09.791553
1,200,25,1.0,0.1,1.0,1.0,0.28274428274428276,0.23737373737373738,0:05:12.166560
1,200,25,0.2,0.1,0.6000000000000001,1.0,0.31185031185031187,0.3181818181818182,0:03:21.332067
1,200,25,0.6000000000000001,0.30000000000000004,0.8,1.0,0.3586278586278586,0.3333333333333333,0:08:33.594695
1,200,25,0.2,0.5,0.8,0.4,0.30665280665280664,0.2828282828282828,0:12:52.521009
1,200,25,0.2,0.1,0.8,0.2,0.33783783783783783,0.3333333333333333,0:02:27.320958
1,200,25,0.4,0.5,0.2,1.0,0.3523908523908524,0.30303030303030304,0:12:55.517995
1,200,25,0.2,0.1,0.8,0.4,0.2702702702702703,0.2255892255892256,0:03:07.407642
1,200,25,0.8,0.30000000000000004,0.4,0.6000000000000001,0.3128898128898129,0.30808080808080807,0:08:18.302655
1,200,25,0.6000000000000001,0.30000000000000004,1.0,0.2,0.35135135135135137,0.32154882154882153,0:06:41.503811
1,200,25,1.0,0.30000000000000004,0.2,0.2,0.27754677754677753,0.2474747474747475,0:07:29.906360
1,200,25,0.2,0.1,0.8,0.6000000000000001,0.2702702702702703,0.2255892255892256,0:02:22.560619
1,200,25,0.2,0.1,0.8,0.8,0.2702702702702703,0.2255892255892256,0:03:41.433618
1,200,25,0.2,0.5,0.8,0.6000000000000001,0.3097713097713098,0.2895622895622896,0:12:34.087757
1,200,25,0.2,0.1,0.8,1.0,0.2702702702702703,0.2255892255892256,0:03:30.877951
