Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
0,240,20,0.8,1,0.2,0.2,0.5187110187110187,0.5050505050505051,0:12:08.482148
1,240,20,0.8,1,0.2,0.2,0.34303534303534305,0.35185185185185186,0:12:08.724502
4,240,20,0.8,1,0.2,0.2,0.4885654885654886,0.468013468013468,0:12:13.591510
2,240,20,0.8,1,0.2,0.2,0.4002079002079002,0.35185185185185186,0:12:15.478461
3,240,20,0.8,1,0.2,0.2,0.3607068607068607,0.3434343434343434,0:12:15.899337
