Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
4,120,41,41,1.0,0.6,0.45,0.24116424116424118,0.234006734006734,0:02:46.568982
0,120,41,41,1.0,0.6,0.45,0.27234927234927236,0.23905723905723905,0:02:47.276092
2,120,41,41,1.0,0.6,0.45,0.30665280665280664,0.24074074074074073,0:02:47.349893
3,120,41,41,1.0,0.6,0.45,0.20997920997921,0.1919191919191919,0:02:54.071910
1,120,41,41,1.0,0.6,0.45,0.3399168399168399,0.2996632996632997,0:02:54.146709
