Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
Fitness,UnseenAccuracy,Seed,N_gen,PS,control,update_rate,radius,time
0.09251559251559252,0.1026936026936027,2,300,16,1,0.8,0.003,0:01:22.834968
0.0841995841995842,0.1127946127946128,1,300,16,1,0.8,0.003,0:01:23.430375
0.0945945945945946,0.1127946127946128,0,300,16,1,0.8,0.003,0:01:23.544072
0.104989604989605,0.09427609427609428,3,300,16,1,0.8,0.003,0:01:22.045194
0.10810810810810811,0.1026936026936027,5,300,16,1,0.8,0.003,0:01:21.613363
0.10706860706860707,0.08249158249158249,4,300,16,1,0.8,0.003,0:01:21.800849
