Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
2,120,41,0.6000000000000001,0.5,1.0,1.0,0.38565488565488565,0.35353535353535354,0:48:34.603938
2,120,41,1.0,0.1,0.8,0.8,0.2515592515592516,0.2138047138047138,0:07:39.760446
2,100,50,0.2,0.1,1.0,0.8,0.2806652806652807,0.25084175084175087,0:03:44.998216
2,140,35,0.2,0.30000000000000004,0.2,1.0,0.367983367983368,0.30976430976430974,0:46:36.578870
2,120,41,0.8,0.1,0.2,0.2,0.32224532224532226,0.26430976430976433,0:06:57.727450
2,100,50,0.8,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.31392931392931395,0.26936026936026936,0:39:18.012371
2,100,50,0.2,0.1,1.0,1.0,0.25675675675675674,0.23232323232323232,0:04:15.115476
2,100,50,0.6000000000000001,0.30000000000000004,0.4,0.2,0.35550935550935553,0.3282828282828283,0:38:57.314064
2,100,50,0.4,0.30000000000000004,0.2,0.6000000000000001,0.34407484407484407,0.3114478114478115,0:12:14.331484
2,100,50,1.0,0.30000000000000004,1.0,0.6000000000000001,0.31392931392931395,0.30134680134680136,0:31:16.243804
2,120,41,1.0,0.1,0.8,1.0,0.2515592515592516,0.2138047138047138,0:24:32.571798
2,120,41,0.2,0.5,0.4,0.2,0.37733887733887733,0.367003367003367,1:01:12.783497
2,120,41,0.8,0.1,0.2,0.4,0.3492723492723493,0.2946127946127946,0:22:01.181080
2,120,41,0.4,0.5,0.8,0.2,0.37733887733887733,0.33164983164983164,0:34:10.786659
2,140,35,0.2,0.30000000000000004,0.4,0.2,0.37422037422037424,0.3148148148148148,0:26:41.250371
2,120,41,1.0,0.1,1.0,0.2,0.29002079002079,0.265993265993266,0:03:52.124973
2,100,50,0.2,0.30000000000000004,0.2,0.2,0.42203742203742206,0.367003367003367,0:24:40.098674
2,120,41,0.8,0.1,0.2,0.6000000000000001,0.3659043659043659,0.3367003367003367,0:03:30.061979
2,100,50,0.6000000000000001,0.30000000000000004,0.4,0.4,0.340956340956341,0.30303030303030304,0:25:16.302261
2,100,50,0.8,0.30000000000000004,0.6000000000000001,0.8,0.31392931392931395,0.26936026936026936,0:25:34.151707
2,100,50,0.4,0.30000000000000004,0.2,0.8,0.34407484407484407,0.3114478114478115,0:24:37.723789
2,100,50,1.0,0.30000000000000004,1.0,0.8,0.3607068607068607,0.3265993265993266,0:07:00.436579
2,120,41,1.0,0.1,1.0,0.4,0.3087318087318087,0.2558922558922559,0:03:36.753215
2,120,41,0.8,0.1,0.2,0.8,0.36382536382536385,0.2845117845117845,0:03:10.698080
2,140,35,0.2,0.30000000000000004,0.4,0.4,0.35654885654885654,0.30303030303030304,0:05:44.752852
2,120,41,0.2,0.5,0.4,0.4,0.34407484407484407,0.34175084175084175,0:09:16.727218
2,100,50,0.2,0.30000000000000004,0.2,0.4,0.3503118503118503,0.3181818181818182,0:05:32.807395
2,120,41,1.0,0.1,1.0,0.6000000000000001,0.3087318087318087,0.2558922558922559,0:03:26.894834
2,120,41,0.8,0.1,0.2,1.0,0.37733887733887733,0.3282828282828283,0:03:06.194230
2,100,50,0.6000000000000001,0.30000000000000004,0.4,0.6000000000000001,0.4126819126819127,0.39730639730639733,0:06:03.225884
2,100,50,0.4,0.30000000000000004,0.2,1.0,0.4074844074844075,0.3720538720538721,0:05:47.869922
2,100,50,0.8,0.30000000000000004,0.6000000000000001,1.0,0.3866943866943867,0.3181818181818182,0:06:20.773200
2,120,41,0.4,0.5,0.8,0.4,0.38357588357588357,0.29797979797979796,0:09:20.171390
2,100,50,1.0,0.30000000000000004,1.0,1.0,0.3607068607068607,0.3265993265993266,0:06:29.602697
2,140,35,0.2,0.30000000000000004,0.4,0.6000000000000001,0.3482328482328482,0.2845117845117845,0:05:29.823641
2,120,41,0.8,0.1,0.4,0.2,0.30561330561330563,0.2895622895622896,0:03:08.685192
2,120,41,1.0,0.1,1.0,0.8,0.23284823284823286,0.21548821548821548,0:03:31.196260
2,100,50,0.2,0.30000000000000004,0.2,0.6000000000000001,0.38565488565488565,0.3400673400673401,0:05:28.354612
2,100,50,0.4,0.30000000000000004,0.4,0.2,0.43555093555093555,0.37037037037037035,0:05:39.544204
2,120,41,0.8,0.1,0.4,0.4,0.32432432432432434,0.30303030303030304,0:02:55.677731
2,100,50,0.6000000000000001,0.30000000000000004,0.4,0.8,0.3399168399168399,0.2895622895622896,0:05:53.314493
2,120,41,1.0,0.1,1.0,1.0,0.23596673596673598,0.19696969696969696,0:03:13.568548
2,100,50,0.8,0.30000000000000004,0.8,0.2,0.29417879417879417,0.24242424242424243,0:06:06.191928
2,120,41,0.2,0.5,0.4,0.6000000000000001,0.40540540540540543,0.3838383838383838,1:43:45.385062
2,140,35,0.2,0.30000000000000004,0.4,0.8,0.3482328482328482,0.2845117845117845,2:00:50.623259
2,120,41,0.8,0.1,0.4,0.6000000000000001,0.3492723492723493,0.3451178451178451,1:58:30.874136
2,120,41,0.4,0.5,0.8,0.6000000000000001,0.2983367983367983,0.2441077441077441,2:04:12.886223
2,100,50,0.2,0.30000000000000004,0.2,0.8,0.3981288981288981,0.35353535353535354,2:00:37.057329
2,100,50,1.0,0.5,0.2,0.2,0.3866943866943867,0.3367003367003367,2:19:32.692435
2,100,50,0.4,0.30000000000000004,0.4,0.4,0.3596673596673597,0.32323232323232326,2:15:59.150720
2,100,50,0.6000000000000001,0.30000000000000004,0.4,1.0,0.4313929313929314,0.40235690235690236,2:16:11.430108
2,120,41,0.8,0.1,0.4,0.8,0.3492723492723493,0.3451178451178451,0:17:50.030156
2,100,50,0.8,0.30000000000000004,0.8,0.4,0.367983367983368,0.3148148148148148,2:16:26.729802
2,120,41,1.0,0.30000000000000004,0.2,0.2,0.36382536382536385,0.3265993265993266,2:16:38.264375
2,140,35,0.2,0.30000000000000004,0.4,1.0,0.3482328482328482,0.2845117845117845,0:19:56.962938
2,120,41,0.8,0.1,0.4,1.0,0.3492723492723493,0.3451178451178451,0:02:56.972729
2,100,50,0.2,0.30000000000000004,0.2,1.0,0.42515592515592515,0.3653198653198653,0:20:10.118237
2,120,41,0.2,0.5,0.4,0.8,0.40436590436590436,0.37037037037037035,0:43:35.508898
2,100,50,0.4,0.30000000000000004,0.4,0.6000000000000001,0.41476091476091476,0.367003367003367,0:05:27.169271
2,100,50,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.2,0.33264033264033266,0.2777777777777778,0:05:38.995899
2,120,41,0.8,0.1,0.6000000000000001,0.2,0.2785862785862786,0.25925925925925924,0:02:50.938175
2,120,41,0.4,0.5,0.8,0.8,0.2983367983367983,0.2441077441077441,0:23:26.345180
2,140,35,0.2,0.30000000000000004,0.6000000000000001,0.2,0.3523908523908524,0.3047138047138047,0:05:06.287236
2,100,50,0.8,0.30000000000000004,0.8,0.6000000000000001,0.39604989604989604,0.3552188552188552,0:05:54.420762
2,120,41,1.0,0.30000000000000004,0.2,0.4,0.4376299376299376,0.3720538720538721,0:06:04.905838
2,100,50,0.2,0.30000000000000004,0.4,0.2,0.3523908523908524,0.335016835016835,0:05:02.986365
2,100,50,1.0,0.5,0.2,0.4,0.3607068607068607,0.3148148148148148,0:08:52.213746
2,120,41,0.8,0.1,0.6000000000000001,0.4,0.2785862785862786,0.25925925925925924,0:02:53.200159
2,100,50,0.4,0.30000000000000004,0.4,0.8,0.41476091476091476,0.367003367003367,0:05:44.700476
2,100,50,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.4,0.3128898128898129,0.265993265993266,0:06:00.348327
2,140,35,0.2,0.30000000000000004,0.6000000000000001,0.4,0.4085239085239085,0.3602693602693603,0:05:30.239952
2,120,41,0.8,0.1,0.6000000000000001,0.6000000000000001,0.2785862785862786,0.25925925925925924,0:03:17.124064
2,120,41,0.2,0.5,0.4,1.0,0.35135135135135137,0.3400673400673401,0:08:33.790827
2,100,50,0.8,0.30000000000000004,0.8,0.8,0.2910602910602911,0.28114478114478114,0:06:23.557317
2,120,41,1.0,0.30000000000000004,0.2,0.6000000000000001,0.3918918918918919,0.31313131313131315,0:06:36.531082
2,100,50,0.2,0.30000000000000004,0.4,0.4,0.3087318087318087,0.26262626262626265,0:05:39.464149
2,120,41,0.8,0.1,0.6000000000000001,0.8,0.2785862785862786,0.25925925925925924,0:03:06.963721
2,120,41,0.4,0.5,0.8,1.0,0.3866943866943867,0.3367003367003367,0:09:04.456697
2,100,50,0.4,0.30000000000000004,0.4,1.0,0.41476091476091476,0.367003367003367,0:05:45.967745
2,140,35,0.2,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.4085239085239085,0.3602693602693603,0:05:28.377603
2,100,50,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.3128898128898129,0.265993265993266,0:06:00.464463
2,120,41,0.8,0.1,0.6000000000000001,1.0,0.2785862785862786,0.25925925925925924,0:03:05.018104
2,100,50,1.0,0.5,0.2,0.6000000000000001,0.3482328482328482,0.2895622895622896,0:09:42.389411
2,100,50,0.2,0.30000000000000004,0.4,0.6000000000000001,0.36174636174636177,0.3367003367003367,0:05:26.720445
2,100,50,0.8,0.30000000000000004,0.8,1.0,0.3804573804573805,0.35353535353535354,0:06:17.486294
2,120,41,1.0,0.30000000000000004,0.2,0.8,0.3700623700623701,0.3181818181818182,0:06:28.083668
2,120,41,0.2,0.5,0.6000000000000001,0.2,0.3305613305613306,0.2895622895622896,0:08:46.531204
2,120,41,0.8,0.1,0.8,0.2,0.2702702702702703,0.25252525252525254,0:03:06.641336
2,100,50,0.4,0.30000000000000004,0.6000000000000001,0.2,0.3264033264033264,0.28619528619528617,0:05:48.468432
2,140,35,0.2,0.30000000000000004,0.6000000000000001,0.8,0.4085239085239085,0.3602693602693603,0:05:28.402438
2,100,50,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.8,0.30665280665280664,0.24915824915824916,0:06:01.651266
2,120,41,0.4,0.5,1.0,0.2,0.3087318087318087,0.27946127946127947,0:09:01.675755
2,120,41,0.8,0.1,0.8,0.4,0.2702702702702703,0.25252525252525254,0:03:06.278514
2,100,50,0.2,0.30000000000000004,0.4,0.8,0.36174636174636177,0.3367003367003367,0:05:28.415825
2,100,50,0.8,0.30000000000000004,1.0,0.2,0.28586278586278585,0.2727272727272727,0:06:18.282142
2,120,41,1.0,0.30000000000000004,0.2,1.0,0.3024948024948025,0.25084175084175087,0:06:29.278699
2,120,41,0.8,0.1,0.8,0.6000000000000001,0.2702702702702703,0.25252525252525254,0:03:05.530470
2,100,50,1.0,0.5,0.2,0.8,0.4656964656964657,0.43602693602693604,0:09:30.134275
2,100,50,0.4,0.30000000000000004,0.6000000000000001,0.4,0.32744282744282743,0.29292929292929293,0:05:47.026025
2,140,35,0.2,0.30000000000000004,0.6000000000000001,1.0,0.4085239085239085,0.3602693602693603,0:05:26.680111
2,100,50,0.6000000000000001,0.30000000000000004,0.6000000000000001,1.0,0.3503118503118503,0.2777777777777778,0:05:59.326760
2,120,41,0.2,0.5,0.6000000000000001,0.4,0.39501039501039503,0.3569023569023569,0:08:44.255791
2,100,50,0.2,0.30000000000000004,0.4,1.0,0.36174636174636177,0.3367003367003367,0:05:25.880100
2,120,41,0.8,0.1,0.8,0.8,0.2702702702702703,0.25252525252525254,0:03:04.300970
2,100,50,0.8,0.30000000000000004,1.0,0.4,0.32432432432432434,0.26936026936026936,0:06:15.773541
2,120,41,1.0,0.30000000000000004,0.4,0.2,0.3918918918918919,0.335016835016835,0:06:25.494888
2,120,41,0.4,0.5,1.0,0.4,0.3108108108108108,0.26430976430976433,0:08:56.821330
2,120,41,0.8,0.1,0.8,1.0,0.2702702702702703,0.25252525252525254,0:03:03.269883
2,140,35,0.2,0.30000000000000004,0.8,0.2,0.3908523908523909,0.35353535353535354,0:05:23.490353
2,100,50,0.4,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.340956340956341,0.30976430976430974,0:05:44.138614
2,100,50,0.2,0.30000000000000004,0.6000000000000001,0.2,0.3305613305613306,0.30134680134680136,0:05:47.939418
2,100,50,0.6000000000000001,0.30000000000000004,0.8,0.2,0.35446985446985446,0.33164983164983164,0:06:21.149876
2,120,41,0.8,0.1,1.0,0.2,0.23284823284823286,0.2138047138047138,0:03:30.234572
2,100,50,1.0,0.5,0.2,1.0,0.3898128898128898,0.32996632996632996,0:09:51.679201
2,100,50,0.8,0.30000000000000004,1.0,0.6000000000000001,0.2817047817047817,0.26430976430976433,0:06:45.409975
2,120,41,0.2,0.5,0.6000000000000001,0.6000000000000001,0.31496881496881496,0.2727272727272727,0:09:12.914501
2,140,35,0.2,0.30000000000000004,0.8,0.4,0.35135135135135137,0.2895622895622896,0:05:59.050541
2,120,41,1.0,0.30000000000000004,0.4,0.4,0.35550935550935553,0.27104377104377103,0:07:00.881831
2,100,50,0.4,0.30000000000000004,0.6000000000000001,0.8,0.34511434511434513,0.3148148148148148,0:06:21.026571
2,120,41,0.8,0.1,1.0,0.4,0.23284823284823286,0.2138047138047138,0:03:15.806455
2,100,50,0.2,0.30000000000000004,0.6000000000000001,0.4,0.3575883575883576,0.3148148148148148,0:05:41.382673
2,100,50,0.6000000000000001,0.30000000000000004,0.8,0.4,0.3128898128898129,0.2777777777777778,0:06:15.598387
2,120,41,0.4,0.5,1.0,0.6000000000000001,0.33575883575883575,0.27104377104377103,0:09:37.532435
2,120,41,0.8,0.1,1.0,0.6000000000000001,0.23284823284823286,0.2138047138047138,0:03:09.138911
2,100,50,0.8,0.30000000000000004,1.0,0.8,0.2817047817047817,0.26430976430976433,0:06:25.583617
2,140,35,0.2,0.30000000000000004,0.8,0.6000000000000001,0.38357588357588357,0.3063973063973064,0:05:31.482346
2,100,50,0.4,0.30000000000000004,0.6000000000000001,1.0,0.34511434511434513,0.3148148148148148,0:05:51.418633
2,120,41,1.0,0.30000000000000004,0.4,0.6000000000000001,0.35550935550935553,0.27104377104377103,0:06:35.479344
2,120,41,0.8,0.1,1.0,0.8,0.23284823284823286,0.2138047138047138,0:03:08.132106
2,100,50,0.2,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.34407484407484407,0.3164983164983165,0:05:32.459440
2,100,50,1.0,0.5,0.4,0.2,0.40124740124740127,0.3653198653198653,0:09:46.797588
2,120,41,0.2,0.5,0.6000000000000001,0.8,0.31496881496881496,0.2727272727272727,0:09:00.645377
2,100,50,0.6000000000000001,0.30000000000000004,0.8,0.6000000000000001,0.3087318087318087,0.265993265993266,0:06:09.739699
2,120,41,0.8,0.1,1.0,1.0,0.23284823284823286,0.2138047138047138,0:03:17.671802
2,140,35,0.2,0.30000000000000004,0.8,0.8,0.38357588357588357,0.3063973063973064,0:05:44.374412
2,100,50,0.8,0.30000000000000004,1.0,1.0,0.33783783783783783,0.29124579124579125,0:06:38.216167
2,120,41,0.4,0.5,1.0,0.8,0.33575883575883575,0.27104377104377103,0:09:22.226433
2,100,50,0.4,0.30000000000000004,0.8,0.2,0.35550935550935553,0.3265993265993266,0:06:08.034192
2,100,50,0.2,0.30000000000000004,0.6000000000000001,0.8,0.34407484407484407,0.3164983164983165,0:05:46.755603
2,120,41,1.0,0.30000000000000004,0.4,0.8,0.3586278586278586,0.30303030303030304,0:06:53.600452
2,100,50,0.6000000000000001,0.30000000000000004,0.8,0.8,0.3087318087318087,0.265993265993266,0:06:23.331011
2,120,41,0.8,0.30000000000000004,0.2,0.2,0.38253638253638256,0.3434343434343434,0:06:40.135441
2,140,35,0.2,0.30000000000000004,0.8,1.0,0.33471933471933474,0.30808080808080807,0:05:49.281790
2,100,50,1.0,0.5,0.4,0.4,0.34407484407484407,0.3164983164983165,0:10:06.088373
2,120,41,0.2,0.5,0.6000000000000001,1.0,0.31496881496881496,0.2727272727272727,0:09:18.079629
2,100,50,0.4,0.30000000000000004,0.8,0.4,0.30353430353430355,0.25925925925925924,0:06:10.063168
2,100,50,0.2,0.30000000000000004,0.6000000000000001,1.0,0.34407484407484407,0.3164983164983165,0:05:49.380536
2,120,41,1.0,0.30000000000000004,0.4,1.0,0.36694386694386694,0.3484848484848485,0:06:52.518275
