Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
1,100,50,0.2,0.1,0.2,0.2,0.3180873180873181,0.30976430976430974,0:01:20.000139
1,100,50,0.2,0.1,0.2,0.4,0.27546777546777546,0.2777777777777778,0:01:14.315340
1,100,50,0.2,0.1,0.2,0.6000000000000001,0.3180873180873181,0.3047138047138047,0:01:15.490196
1,100,50,0.4,0.5,0.8,0.4,0.29521829521829523,0.21885521885521886,0:05:06.875649
1,100,50,0.2,0.1,0.2,0.8,0.31496881496881496,0.2845117845117845,0:01:20.109875
1,100,50,0.2,0.1,0.2,1.0,0.31496881496881496,0.2845117845117845,0:01:18.518105
1,100,50,0.2,0.1,0.4,0.2,0.26403326403326405,0.22053872053872053,0:01:18.019427
1,100,50,0.2,0.1,0.4,0.4,0.26403326403326405,0.22053872053872053,0:01:15.227837
1,100,50,0.4,0.5,0.8,0.6000000000000001,0.29521829521829523,0.21885521885521886,0:05:08.073449
1,100,50,0.2,0.1,0.4,0.6000000000000001,0.28378378378378377,0.2356902356902357,0:01:17.194642
1,100,50,0.2,0.1,0.4,0.8,0.28274428274428276,0.24074074074074073,0:01:15.713031
1,100,50,0.2,0.1,0.4,1.0,0.28274428274428276,0.24074074074074073,0:01:16.613294
1,100,50,0.2,0.1,0.6000000000000001,0.2,0.24844074844074845,0.20707070707070707,0:01:18.662128
1,100,50,0.4,0.5,0.8,0.8,0.29521829521829523,0.21885521885521886,0:05:08.864272
1,100,50,0.2,0.1,0.6000000000000001,0.4,0.24844074844074845,0.20707070707070707,0:01:16.311005
1,100,50,0.2,0.1,0.6000000000000001,0.6000000000000001,0.24844074844074845,0.20707070707070707,0:01:13.369865
1,100,50,0.2,0.1,0.6000000000000001,0.8,0.24844074844074845,0.20707070707070707,0:01:13.013850
1,100,50,0.2,0.1,0.6000000000000001,1.0,0.24844074844074845,0.20707070707070707,0:01:42.976721
1,100,50,0.2,0.1,0.8,0.2,0.24220374220374222,0.2255892255892256,0:01:28.552677
1,100,50,0.4,0.5,0.8,1.0,0.3108108108108108,0.2777777777777778,0:05:41.758796
1,100,50,0.2,0.1,0.8,0.4,0.24220374220374222,0.2255892255892256,0:01:13.425716
1,100,50,0.2,0.1,0.8,0.6000000000000001,0.24220374220374222,0.2255892255892256,0:01:17.779076
1,100,50,0.2,0.1,0.8,0.8,0.24220374220374222,0.2255892255892256,0:01:13.851578
1,100,50,0.4,0.5,1.0,0.2,0.27234927234927236,0.22727272727272727,0:04:48.164670
1,100,50,0.2,0.1,0.8,1.0,0.24220374220374222,0.2255892255892256,0:01:11.401129
1,100,50,0.2,0.1,1.0,0.2,0.28586278586278585,0.27104377104377103,0:01:08.329341
1,100,50,0.2,0.1,1.0,0.4,0.24636174636174638,0.20875420875420875,0:01:10.098257
1,100,50,0.2,0.1,1.0,0.6000000000000001,0.24636174636174638,0.20875420875420875,0:01:12.082505
1,100,50,0.4,0.5,1.0,0.4,0.3814968814968815,0.3047138047138047,0:04:41.881285
1,100,50,0.2,0.1,1.0,0.8,0.24636174636174638,0.20875420875420875,0:01:10.407758
1,100,50,0.2,0.1,1.0,1.0,0.2588357588357588,0.234006734006734,0:01:07.893506
1,100,50,0.2,0.30000000000000004,0.2,0.2,0.34615384615384615,0.2962962962962963,0:02:53.146140
1,100,50,0.4,0.5,1.0,0.6000000000000001,0.3586278586278586,0.31313131313131315,0:04:45.834892
1,100,50,0.2,0.30000000000000004,0.2,0.4,0.29521829521829523,0.27441077441077444,0:03:04.538687
1,100,50,0.4,0.5,1.0,0.8,0.35446985446985446,0.30134680134680136,0:04:45.985497
1,100,50,0.2,0.30000000000000004,0.2,0.6000000000000001,0.3264033264033264,0.3148148148148148,0:02:55.698316
1,100,50,0.2,0.30000000000000004,0.2,0.8,0.36486486486486486,0.33164983164983164,0:03:25.643268
1,100,50,0.4,0.5,1.0,1.0,0.34303534303534305,0.28114478114478114,0:05:19.523839
1,100,50,0.6000000000000001,0.1,0.2,0.2,0.24532224532224534,0.22727272727272727,0:01:39.043236
1,100,50,0.2,0.30000000000000004,0.2,1.0,0.37733887733887733,0.3400673400673401,0:03:02.616824
1,100,50,0.6000000000000001,0.1,0.2,0.4,0.2993762993762994,0.29124579124579125,0:01:31.970143
1,100,50,0.2,0.30000000000000004,0.4,0.2,0.30665280665280664,0.2760942760942761,0:02:49.826017
1,100,50,0.6000000000000001,0.1,0.2,0.6000000000000001,0.3212058212058212,0.28619528619528617,0:01:28.489448
1,100,50,0.6000000000000001,0.1,0.2,0.8,0.3212058212058212,0.28619528619528617,0:01:41.735396
1,100,50,0.2,0.30000000000000004,0.4,0.4,0.3970893970893971,0.3838383838383838,0:03:12.490784
1,100,50,0.6000000000000001,0.1,0.2,1.0,0.2920997920997921,0.2760942760942761,0:01:42.199796
1,100,50,0.6000000000000001,0.1,0.4,0.2,0.30353430353430355,0.29797979797979796,0:01:38.392685
