Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
Seed,N_gen,Swarm_size,Social,Cognitive,Inertia,Pressure,Fitness,UnseenAccuracy,Time
2,100,50,50,1.0,0.1,0.47,0.3305613305613306,0.2962962962962963,0:16:22.359976
1,100,50,50,1.0,0.1,0.47,0.36174636174636177,0.31313131313131315,0:16:26.225621
0,100,50,50,1.0,0.1,0.47,0.24532224532224534,0.23063973063973064,0:16:26.384204
3,100,50,50,1.0,0.1,0.47,0.26195426195426197,0.23063973063973064,0:16:36.804318
4,100,50,50,1.0,0.1,0.47,0.25571725571725573,0.2222222222222222,0:16:39.512081
