Seed,N_gen,PS,PC,PM,radius,Pressure,Fitness,UnseenAccuracy,Time
0,140,35,0.2,0.1,0.8,0.2,0.262993762993763,0.24242424242424243,0:01:35.059606
0,100,50,0.2,0.1,0.2,0.2,0.20582120582120583,0.18181818181818182,0:01:48.691006
0,100,50,0.4,0.1,0.6000000000000001,0.2,0.316008316008316,0.25084175084175087,0:02:08.306752
0,100,50,0.6000000000000001,0.1,1.0,0.2,0.3108108108108108,0.2828282828282828,0:02:22.474957
0,120,41,1.0,0.1,0.4,0.2,0.28482328482328484,0.2222222222222222,0:03:51.643117
0,140,35,0.2,0.1,0.8,0.4,0.27442827442827444,0.25925925925925924,0:02:33.608711
0,100,50,0.2,0.1,0.2,0.4,0.20374220374220375,0.1835016835016835,0:02:49.022862
0,100,50,0.4,0.1,0.6000000000000001,0.4,0.316008316008316,0.25084175084175087,0:03:09.513586
0,100,50,0.6000000000000001,0.1,1.0,0.4,0.29521829521829523,0.27104377104377103,0:03:26.877924
0,140,35,0.2,0.1,0.8,0.6000000000000001,0.27442827442827444,0.25925925925925924,0:01:48.803505
0,100,50,0.8,0.30000000000000004,0.4,0.2,0.36174636174636177,0.3114478114478115,0:06:21.175148
0,100,50,1.0,0.30000000000000004,0.8,0.2,0.3659043659043659,0.3451178451178451,0:06:24.692923
0,100,50,0.2,0.1,0.2,0.6000000000000001,0.19854469854469856,0.16666666666666666,0:02:04.974810
0,120,41,1.0,0.1,0.4,0.4,0.3087318087318087,0.24579124579124578,0:03:20.930825
0,100,50,0.4,0.1,0.6000000000000001,0.6000000000000001,0.29002079002079,0.2542087542087542,0:02:29.335370
0,140,35,0.2,0.1,0.8,0.8,0.27442827442827444,0.25925925925925924,0:01:50.976456
0,100,50,0.6000000000000001,0.1,1.0,0.6000000000000001,0.2079002079002079,0.1835016835016835,0:02:45.241773
0,100,50,0.2,0.1,0.2,0.8,0.20893970893970895,0.18518518518518517,0:02:10.771646
0,120,41,0.2,0.5,0.2,0.2,0.21413721413721415,0.15824915824915825,0:09:07.926188
0,120,41,0.4,0.5,0.6000000000000001,0.2,0.3575883575883576,0.3383838383838384,0:09:17.734121
0,120,41,0.6000000000000001,0.5,1.0,0.2,0.3097713097713098,0.2895622895622896,0:09:23.118809
0,140,35,0.2,0.1,0.8,1.0,0.27754677754677753,0.23905723905723905,0:01:56.551384
0,100,50,0.4,0.1,0.6000000000000001,0.8,0.2817047817047817,0.23737373737373738,0:02:35.014512
0,120,41,1.0,0.1,0.4,0.6000000000000001,0.3128898128898129,0.2676767676767677,0:03:36.135683
0,100,50,0.2,0.1,0.2,1.0,0.20374220374220375,0.1750841750841751,0:02:13.173719
0,100,50,0.6000000000000001,0.1,1.0,0.8,0.2079002079002079,0.1835016835016835,0:02:50.280076
0,140,35,0.2,0.1,1.0,0.2,0.29625779625779625,0.24074074074074073,0:01:56.724904
0,100,50,0.8,0.30000000000000004,0.4,0.4,0.33783783783783783,0.29797979797979796,0:06:13.684743
0,100,50,1.0,0.30000000000000004,0.8,0.4,0.27546777546777546,0.21548821548821548,0:06:15.754447
0,100,50,0.4,0.1,0.6000000000000001,1.0,0.23596673596673598,0.24579124579124578,0:02:40.550090
0,100,50,0.2,0.1,0.4,0.2,0.20374220374220375,0.17845117845117844,0:02:20.479682
0,140,35,0.2,0.1,1.0,0.4,0.29625779625779625,0.24074074074074073,0:02:07.654254
0,100,50,0.6000000000000001,0.1,1.0,1.0,0.29002079002079,0.26936026936026936,0:03:08.133189
0,120,41,1.0,0.1,0.4,0.8,0.3128898128898129,0.2676767676767677,0:03:50.520524
0,100,50,0.4,0.1,0.8,0.2,0.2525987525987526,0.2356902356902357,0:02:49.470726
0,100,50,0.2,0.1,0.4,0.4,0.2286902286902287,0.2239057239057239,0:02:25.247684
0,140,35,0.2,0.1,1.0,0.6000000000000001,0.29625779625779625,0.24074074074074073,0:02:07.114183
0,140,35,0.2,0.1,1.0,0.8,0.29625779625779625,0.24074074074074073,0:02:04.719628
0,100,50,0.2,0.1,0.4,0.6000000000000001,0.2286902286902287,0.2239057239057239,0:02:21.936223
0,120,41,1.0,0.1,0.4,1.0,0.3128898128898129,0.2676767676767677,0:03:47.880193
0,100,50,0.4,0.1,0.8,0.4,0.22661122661122662,0.234006734006734,0:02:45.430440
0,120,41,0.2,0.5,0.2,0.4,0.3201663201663202,0.2542087542087542,0:09:40.499210
0,120,41,0.4,0.5,0.6000000000000001,0.4,0.3586278586278586,0.35353535353535354,0:09:50.636895
0,100,50,0.8,0.30000000000000004,0.4,0.6000000000000001,0.35654885654885654,0.3181818181818182,0:06:44.347921
0,120,41,0.6000000000000001,0.5,1.0,0.4,0.3596673596673597,0.2996632996632997,0:09:56.590478
0,100,50,1.0,0.30000000000000004,0.8,0.6000000000000001,0.39501039501039503,0.32323232323232326,0:06:45.920601
0,140,35,0.2,0.1,1.0,1.0,0.29625779625779625,0.24074074074074073,0:01:59.003328
0,100,50,0.2,0.1,0.4,0.8,0.2286902286902287,0.2239057239057239,0:02:13.604597
0,100,50,0.6000000000000001,0.30000000000000004,0.2,0.2,0.340956340956341,0.3181818181818182,0:06:09.670071
0,100,50,0.4,0.1,0.8,0.6000000000000001,0.22661122661122662,0.234006734006734,0:02:33.726021
0,120,41,1.0,0.1,0.6000000000000001,0.2,0.2681912681912682,0.21212121212121213,0:03:33.009116
0,100,50,0.2,0.1,0.4,1.0,0.2733887733887734,0.2727272727272727,0:02:13.397744
0,100,50,0.4,0.1,0.8,0.8,0.22661122661122662,0.234006734006734,0:02:37.554718
0,100,50,0.2,0.1,0.6000000000000001,0.2,0.3191268191268191,0.24074074074074073,0:02:17.961800
0,120,41,1.0,0.1,0.6000000000000001,0.4,0.28794178794178793,0.23063973063973064,0:03:40.758746
0,100,50,0.8,0.30000000000000004,0.4,0.8,0.20374220374220375,0.18013468013468015,0:06:21.786144
0,140,35,0.2,0.30000000000000004,0.2,0.2,0.3596673596673597,0.3383838383838384,0:05:45.332804
0,100,50,1.0,0.30000000000000004,0.8,0.8,0.341995841995842,0.27946127946127947,0:06:24.195946
0,100,50,0.4,0.1,0.8,1.0,0.26403326403326405,0.29292929292929293,0:02:41.123767
0,100,50,0.6000000000000001,0.30000000000000004,0.2,0.4,0.2869022869022869,0.24579124579124578,0:06:06.162006
0,100,50,0.2,0.1,0.6000000000000001,0.4,0.30665280665280664,0.2777777777777778,0:02:17.901035
0,120,41,0.2,0.5,0.2,0.6000000000000001,0.46153846153846156,0.41245791245791247,0:09:22.241015
0,120,41,0.4,0.5,0.6000000000000001,0.6000000000000001,0.4002079002079002,0.36195286195286197,0:09:33.480322
0,120,41,0.6000000000000001,0.5,1.0,0.6000000000000001,0.32536382536382535,0.2828282828282828,0:09:39.231387
0,100,50,0.4,0.1,1.0,0.2,0.2681912681912682,0.23905723905723905,0:02:39.873360
0,120,41,1.0,0.1,0.6000000000000001,0.6000000000000001,0.28794178794178793,0.23063973063973064,0:03:41.347562
0,100,50,0.2,0.1,0.6000000000000001,0.6000000000000001,0.28274428274428276,0.2727272727272727,0:02:16.931666
0,140,35,0.2,0.30000000000000004,0.2,0.4,0.35135135135135137,0.31313131313131315,0:05:50.928070
0,100,50,0.4,0.1,1.0,0.4,0.28274428274428276,0.2845117845117845,0:02:40.387285
0,100,50,0.2,0.1,0.6000000000000001,0.8,0.28274428274428276,0.2727272727272727,0:02:18.255901
0,100,50,0.8,0.30000000000000004,0.4,1.0,0.2983367983367983,0.2441077441077441,0:06:29.568255
0,100,50,1.0,0.30000000000000004,0.8,1.0,0.3659043659043659,0.3333333333333333,0:06:30.618666
0,100,50,0.6000000000000001,0.30000000000000004,0.2,0.6000000000000001,0.29313929313929316,0.2878787878787879,0:06:06.329348
0,120,41,1.0,0.1,0.6000000000000001,0.8,0.288981288981289,0.27104377104377103,0:03:39.724931
0,100,50,0.2,0.1,0.6000000000000001,1.0,0.2390852390852391,0.22727272727272727,0:02:14.046758
0,100,50,0.4,0.1,1.0,0.6000000000000001,0.24324324324324326,0.23063973063973064,0:02:35.790712
0,100,50,0.2,0.1,0.8,0.2,0.3108108108108108,0.26262626262626265,0:02:14.953649
0,120,41,1.0,0.1,0.6000000000000001,1.0,0.26507276507276506,0.23232323232323232,0:03:36.622878
0,100,50,0.4,0.1,1.0,0.8,0.2765072765072765,0.23737373737373738,0:02:36.049517
0,140,35,0.2,0.30000000000000004,0.2,0.6000000000000001,0.2713097713097713,0.23905723905723905,0:05:41.333162
0,120,41,0.2,0.5,0.2,0.8,0.2713097713097713,0.2356902356902357,0:09:18.658269
0,120,41,0.4,0.5,0.6000000000000001,0.8,0.3700623700623701,0.2946127946127946,0:09:23.959831
0,100,50,0.8,0.30000000000000004,0.6000000000000001,0.2,0.3503118503118503,0.3114478114478115,0:06:11.924193
0,120,41,0.6000000000000001,0.5,1.0,0.8,0.33471933471933474,0.30303030303030304,0:09:27.192057
0,100,50,0.2,0.1,0.8,0.4,0.25363825363825365,0.2542087542087542,0:02:06.025217
0,100,50,1.0,0.30000000000000004,1.0,0.2,0.27442827442827444,0.23063973063973064,0:06:13.042748
0,100,50,0.6000000000000001,0.30000000000000004,0.2,0.8,0.23596673596673598,0.2037037037037037,0:05:49.617722
0,100,50,0.4,0.1,1.0,1.0,0.2765072765072765,0.23737373737373738,0:02:24.164765
0,120,41,1.0,0.1,0.8,0.2,0.3284823284823285,0.2727272727272727,0:03:22.621759
0,100,50,0.2,0.1,0.8,0.6000000000000001,0.25363825363825365,0.27104377104377103,0:02:08.550705
0,140,35,0.2,0.30000000000000004,0.2,0.8,0.2785862785862786,0.25925925925925924,0:05:29.452505
0,100,50,0.2,0.1,0.8,0.8,0.25363825363825365,0.27104377104377103,0:02:15.105583
0,120,41,1.0,0.1,0.8,0.4,0.3087318087318087,0.2962962962962963,0:03:37.467778
0,100,50,0.8,0.30000000000000004,0.6000000000000001,0.4,0.31185031185031187,0.2474747474747475,0:06:11.106842
0,100,50,0.6000000000000001,0.30000000000000004,0.2,1.0,0.20893970893970895,0.18518518518518517,0:05:51.846977
0,100,50,1.0,0.30000000000000004,1.0,0.4,0.28482328482328484,0.2474747474747475,0:06:13.838213
0,100,50,0.2,0.1,0.8,1.0,0.25363825363825365,0.27104377104377103,0:02:10.294006
0,100,50,0.4,0.30000000000000004,0.2,0.2,0.2920997920997921,0.3047138047138047,0:05:36.297451
0,120,41,0.2,0.5,0.2,1.0,0.3191268191268191,0.25252525252525254,0:08:55.443249
0,120,41,1.0,0.1,0.8,0.6000000000000001,0.3087318087318087,0.2962962962962963,0:03:26.444776
0,100,50,0.2,0.1,1.0,0.2,0.27442827442827444,0.20875420875420875,0:02:06.517038
0,120,41,0.4,0.5,0.6000000000000001,1.0,0.3731808731808732,0.3451178451178451,0:09:04.792544
0,120,41,0.6000000000000001,0.5,1.0,1.0,0.3212058212058212,0.2558922558922559,0:09:10.169204
0,140,35,0.2,0.30000000000000004,0.2,1.0,0.31392931392931395,0.24242424242424243,0:05:23.845001
0,100,50,0.2,0.1,1.0,0.4,0.22661122661122662,0.19865319865319866,0:02:00.356861
0,100,50,0.6000000000000001,0.30000000000000004,0.4,0.2,0.2972972972972973,0.2558922558922559,0:05:31.871083
0,100,50,0.4,0.30000000000000004,0.2,0.4,0.28274428274428276,0.27441077441077444,0:05:13.881776
0,120,41,1.0,0.1,0.8,0.8,0.3087318087318087,0.2962962962962963,0:03:17.754018
0,100,50,0.8,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.30457380457380456,0.27946127946127947,0:05:50.396705
0,120,41,0.8,0.1,0.2,0.2,0.20686070686070687,0.15993265993265993,0:02:53.783561
0,100,50,1.0,0.30000000000000004,1.0,0.6000000000000001,0.2920997920997921,0.2777777777777778,0:05:50.602824
