Fitness,UnseenAccuracy,Seed,N_gen,PS,PC,PM,radius,Pressure,elite_count,Time,alg,sel,cross,mut
0.11122661122661123,0.09259259259259259,2,100,50,0.9,0.9,0.5,0.03,3,0:05:34.324622,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9470>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.3627858627858628,0.3468013468013468,2,100,50,0.5,0.9,1,0.07,3,0:07:24.261575,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849aa90>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.21621621621621623,0.16835016835016836,2,100,50,0.7,0.7,0.5,0.05,3,0:05:40.784999,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849aeb8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.19022869022869024,0.14983164983164984,2,200,25,0.5,0.5,0.5,0.07,3,0:04:27.155860,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9d30>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.18711018711018712,0.1717171717171717,2,100,50,0.9,0.5,1,0.01,3,0:04:34.689847,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9898>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.367983367983368,0.3148148148148148,2,100,50,0.7,0.7,2,0.01,3,0:04:28.159067,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b9e8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.11122661122661123,0.09259259259259259,2,100,50,0.7,0.5,0.5,0.01,3,0:04:02.931327,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b320>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3794178794178794,0.3383838383838384,2,100,50,0.7,0.9,2,0.07,3,0:06:33.413121,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183cb128>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.11122661122661123,0.09259259259259259,2,200,25,0.5,0.5,0.5,0.01,3,0:02:59.837202,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183ccb38>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.29625779625779625,0.27104377104377103,2,100,50,0.9,0.7,1,0.05,3,0:05:04.227407,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c240>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.1392931392931393,0.12121212121212122,2,100,50,0.9,0.9,0.5,0.01,3,0:04:14.508118,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c668>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.28482328482328484,0.23905723905723905,2,200,25,0.5,0.7,0.5,0.07,3,0:04:29.735660,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a400>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.5727650727650727,0.51010101010101,2,200,25,0.5,0.7,2,0.03,3,0:03:30.068722,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849aac8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.20686070686070687,0.17845117845117844,2,200,25,0.5,0.5,0.5,0.05,3,0:03:21.542028,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9c50>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.2609147609147609,0.2255892255892256,2,200,25,0.7,0.5,1,0.03,3,0:03:14.635891,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b668>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.27234927234927236,0.2558922558922559,2,100,50,0.5,0.9,1,0.05,3,0:05:02.037057,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a4e0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3212058212058212,0.32323232323232326,2,200,25,0.5,0.5,1,0.07,3,0:03:30.901741,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183ccef0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.4261954261954262,0.41414141414141414,2,200,25,0.5,0.9,2,0.07,3,0:04:59.044324,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9ef0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.2983367983367983,0.2558922558922559,2,200,25,0.7,0.7,1,0.07,3,0:04:18.832411,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b748>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.26715176715176714,0.24579124579124578,2,200,25,0.5,0.7,2,0.01,3,0:02:51.529394,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849aba8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.2910602910602911,0.2760942760942761,2,200,25,0.7,0.9,0.5,0.03,3,0:03:45.402660,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849cef0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.2785862785862786,0.2676767676767677,2,100,50,0.7,0.9,2,0.05,3,0:04:49.527806,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183cb828>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3877338877338877,0.32491582491582494,2,200,25,0.9,0.5,2,0.03,3,0:03:23.791720,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9940>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.20686070686070687,0.18518518518518517,2,200,25,0.7,0.5,1,0.01,3,0:02:51.708879,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849bdd8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.2588357588357588,0.22727272727272727,2,200,25,0.5,0.7,0.5,0.05,3,0:03:43.077554,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a9b0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.29313929313929316,0.2760942760942761,2,200,25,0.9,0.5,0.5,0.07,3,0:03:55.309567,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c518>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.29521829521829523,0.2760942760942761,2,200,25,0.5,0.5,1,0.05,3,0:03:11.747367,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183cc048>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3659043659043659,0.3501683501683502,2,200,25,0.9,0.7,2,0.07,3,0:04:26.548791,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a828>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.3898128898128898,0.3400673400673401,2,200,25,0.7,0.7,1,0.05,3,0:03:57.535316,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849bef0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.4490644490644491,0.3956228956228956,2,200,25,0.5,0.9,2,0.05,3,0:04:21.137718,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9f98>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.16424116424116425,0.13468013468013468,2,200,25,0.7,0.9,0.5,0.01,3,0:03:18.621366,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c940>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3762993762993763,0.3367003367003367,2,200,25,0.9,0.5,2,0.01,3,0:03:07.062718,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9da0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.20997920997921,0.18013468013468015,2,200,25,0.5,0.7,0.5,0.03,3,0:03:18.607825,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849ae80>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.367983367983368,0.31986531986531985,2,200,25,0.9,0.9,1,0.03,3,0:03:57.740715,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849ccc0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.32744282744282743,0.29797979797979796,2,200,25,0.7,0.5,2,0.07,3,0:03:49.216434,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b5f8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.11850311850311851,0.10101010101010101,2,200,25,0.9,0.5,0.5,0.05,3,0:03:43.190660,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c278>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.288981288981289,0.25925925925925924,2,200,25,0.5,0.9,0.5,0.07,3,0:04:52.384533,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a588>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.3492723492723493,0.3383838383838384,2,200,25,0.5,0.5,1,0.03,3,0:02:52.716150,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183ccd68>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.4022869022869023,0.38047138047138046,2,200,25,0.9,0.7,2,0.05,3,0:04:01.609579,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a588>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.11122661122661123,0.09259259259259259,2,200,25,0.5,0.7,0.5,0.01,3,0:02:56.218201,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a390>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.31185031185031187,0.31313131313131315,2,200,25,0.7,0.7,1,0.03,3,0:03:35.479782,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b5f8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.49376299376299376,0.49158249158249157,2,200,25,0.5,0.9,2,0.03,3,0:03:53.746614,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9cc0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.36174636174636177,0.35185185185185186,2,200,25,0.9,0.9,1,0.01,3,0:03:29.925365,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c9e8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.16424116424116425,0.15488215488215487,2,200,25,0.5,0.5,1,0.01,3,0:02:46.514630,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183cc780>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.11226611226611227,0.09427609427609428,2,200,25,0.9,0.5,0.5,0.03,3,0:03:33.075992,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849ce10>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.3367983367983368,0.3383838383838384,2,200,25,0.7,0.5,2,0.05,3,0:03:37.528671,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b128>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.20582120582120583,0.1835016835016835,2,200,25,0.9,0.7,0.5,0.07,3,0:04:41.398930,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9320>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.34303534303534305,0.3434343434343434,2,200,25,0.7,0.9,1,0.07,3,0:05:13.303702,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c4e0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.2079002079002079,0.2053872053872054,2,200,25,0.5,0.9,0.5,0.05,3,0:04:39.377629,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a320>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.27754677754677753,0.2676767676767677,2,200,25,0.7,0.7,1,0.01,3,0:03:24.969318,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b6a0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.31185031185031187,0.27946127946127947,2,200,25,0.9,0.7,2,0.03,3,0:04:07.398397,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a4e0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.33471933471933474,0.29292929292929293,2,200,25,0.5,0.9,2,0.01,3,0:03:34.294930,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9a58>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.11122661122661123,0.09259259259259259,2,200,25,0.9,0.5,0.5,0.01,3,0:03:21.370407,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c0b8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3191268191268191,0.27946127946127947,2,200,25,0.5,0.7,1,0.07,3,0:04:36.194746,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849ac88>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.42411642411642414,0.37542087542087543,2,200,25,0.7,0.5,2,0.03,3,0:03:26.144470,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b588>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.36694386694386694,0.3484848484848485,2,200,25,0.5,0.5,2,0.07,3,0:03:49.092940,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183cc358>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.2681912681912682,0.2558922558922559,2,200,25,0.9,0.7,0.5,0.05,3,0:04:16.403820,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9fd0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.45114345114345117,0.4158249158249158,2,200,25,0.9,0.9,2,0.07,3,0:05:28.321097,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849c240>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.37733887733887733,0.36195286195286197,2,200,25,0.7,0.9,1,0.05,3,0:04:37.071425,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849cd30>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.2390852390852391,0.2053872053872054,2,200,25,0.5,0.9,0.5,0.03,3,0:03:56.767515,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849acc0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.3024948024948025,0.2441077441077441,2,200,25,0.9,0.7,2,0.01,3,0:03:19.696511,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849a8d0>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3887733887733888,0.3383838383838384,2,200,25,0.7,0.5,2,0.01,3,0:02:59.867789,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849b160>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.2047817047817048,0.18013468013468015,2,200,25,0.7,0.5,0.5,0.07,3,0:03:54.208143,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183c9588>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.3898128898128898,0.3602693602693603,2,200,25,0.7,0.7,2,0.07,3,0:04:29.815224,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849bcf8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
0.3627858627858628,0.33164983164983164,2,200,25,0.5,0.5,2,0.05,3,0:03:21.682596,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x1183cc978>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.2661122661122661,0.24074074074074073,2,200,25,0.5,0.7,1,0.05,3,0:03:58.978172,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849acf8>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7ea0>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7d90>
0.3128898128898129,0.3063973063973064,2,200,25,0.9,0.5,1,0.07,3,0:04:14.356331,<algorithms.ga_fitness_sharing.GeneticAlgorithmFitnessSharing object at 0x11849cc18>,<function boltzmann_selection.<locals>.tournament_selection at 0x1183a7d90>,<function two_point_crossover at 0x11835eb70>,<function parametrized_random_member_gaussian_ball_mutation.<locals>.random_member_gaussian_ball_mutation at 0x1183a7ea0>
